Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 01:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 02:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 03:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 04:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 05:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 06:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 07:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 08:00:00,Denmark,Bornholm,DK-BHM,0.0,12.71,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 09:00:00,Denmark,Bornholm,DK-BHM,0.67,13.83,99.93,99.92,bornholm.powerlab.dk,false,
2023-01-01 10:00:00,Denmark,Bornholm,DK-BHM,0.55,13.73,99.94,99.93,bornholm.powerlab.dk,false,
2023-01-01 11:00:00,Denmark,Bornholm,DK-BHM,10.51,27.84,98.83,98.71,bornholm.powerlab.dk,false,
2023-01-01 12:00:00,Denmark,Bornholm,DK-BHM,0.0,16.38,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 13:00:00,Denmark,Bornholm,DK-BHM,0.66,16.17,99.93,99.92,bornholm.powerlab.dk,false,
2023-01-01 14:00:00,Denmark,Bornholm,DK-BHM,0.0,53.66,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 15:00:00,Denmark,Bornholm,DK-BHM,0.0,99.72,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 16:00:00,Denmark,Bornholm,DK-BHM,0.0,107.23,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 17:00:00,Denmark,Bornholm,DK-BHM,0.01,114.51,100.0,99.97,bornholm.powerlab.dk,false,
2023-01-01 18:00:00,Denmark,Bornholm,DK-BHM,0.05,122.79,99.99,99.81,bornholm.powerlab.dk,false,
2023-01-01 19:00:00,Denmark,Bornholm,DK-BHM,0.0,117.82,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 20:00:00,Denmark,Bornholm,DK-BHM,0.0,115.63,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 21:00:00,Denmark,Bornholm,DK-BHM,0.0,116.79,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-01 22:00:00,Denmark,Bornholm,DK-BHM,0.24,112.39,99.97,99.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 23:00:00,Denmark,Bornholm,DK-BHM,1.48,92.83,99.83,93.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 00:00:00,Denmark,Bornholm,DK-BHM,3.51,95.31,99.6,86.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 01:00:00,Denmark,Bornholm,DK-BHM,4.67,83.55,99.47,84.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 02:00:00,Denmark,Bornholm,DK-BHM,4.24,77.94,99.52,85.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 03:00:00,Denmark,Bornholm,DK-BHM,4.5,71.72,99.49,85.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 04:00:00,Denmark,Bornholm,DK-BHM,4.76,62.39,99.48,83.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 05:00:00,Denmark,Bornholm,DK-BHM,5.95,57.33,99.35,81.7,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 06:00:00,Denmark,Bornholm,DK-BHM,3.35,54.21,99.67,83.02,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 07:00:00,Denmark,Bornholm,DK-BHM,1.63,82.93,99.85,89.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 08:00:00,Denmark,Bornholm,DK-BHM,11.44,104.03,98.89,90.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 09:00:00,Denmark,Bornholm,DK-BHM,11.48,110.39,98.87,92.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 10:00:00,Denmark,Bornholm,DK-BHM,12.76,106.51,98.77,94.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 11:00:00,Denmark,Bornholm,DK-BHM,0.93,103.52,99.91,99.39,bornholm.powerlab.dk; Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 12:00:00,Denmark,Bornholm,DK-BHM,0.0,99.36,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 13:00:00,Denmark,Bornholm,DK-BHM,0.0,94.9,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 14:00:00,Denmark,Bornholm,DK-BHM,0.0,94.49,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 15:00:00,Denmark,Bornholm,DK-BHM,0.0,100.72,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 16:00:00,Denmark,Bornholm,DK-BHM,0.0,84.06,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 17:00:00,Denmark,Bornholm,DK-BHM,0.0,81.42,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 18:00:00,Denmark,Bornholm,DK-BHM,0.0,86.06,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 19:00:00,Denmark,Bornholm,DK-BHM,0.0,90.39,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 20:00:00,Denmark,Bornholm,DK-BHM,0.0,92.22,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 21:00:00,Denmark,Bornholm,DK-BHM,0.0,93.73,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 22:00:00,Denmark,Bornholm,DK-BHM,0.0,77.81,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-02 23:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 00:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 01:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 02:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 03:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 04:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 05:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 06:00:00,Denmark,Bornholm,DK-BHM,0.01,19.01,100.0,99.87,bornholm.powerlab.dk,false,
2023-01-03 07:00:00,Denmark,Bornholm,DK-BHM,0.0,77.88,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 08:00:00,Denmark,Bornholm,DK-BHM,0.0,85.33,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 09:00:00,Denmark,Bornholm,DK-BHM,0.0,86.47,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 10:00:00,Denmark,Bornholm,DK-BHM,0.0,89.03,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 11:00:00,Denmark,Bornholm,DK-BHM,0.0,85.34,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 12:00:00,Denmark,Bornholm,DK-BHM,0.0,84.0,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 13:00:00,Denmark,Bornholm,DK-BHM,0.0,87.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-03 14:00:00,Denmark,Bornholm,DK-BHM,0.06,102.45,100.0,99.51,bornholm.powerlab.dk,false,
2023-01-03 15:00:00,Denmark,Bornholm,DK-BHM,0.78,100.26,99.94,93.69,bornholm.powerlab.dk,false,
2023-01-03 16:00:00,Denmark,Bornholm,DK-BHM,1.13,97.62,99.92,90.57,bornholm.powerlab.dk,false,
2023-01-03 17:00:00,Denmark,Bornholm,DK-BHM,1.32,101.86,99.91,88.7,bornholm.powerlab.dk,false,
2023-01-03 18:00:00,Denmark,Bornholm,DK-BHM,2.35,110.3,99.75,89.09,bornholm.powerlab.dk,false,
2023-01-03 19:00:00,Denmark,Bornholm,DK-BHM,3.55,117.0,99.58,89.96,bornholm.powerlab.dk,false,
2023-01-03 20:00:00,Denmark,Bornholm,DK-BHM,11.28,134.17,98.59,92.71,bornholm.powerlab.dk,false,
2023-01-03 21:00:00,Denmark,Bornholm,DK-BHM,11.62,136.47,98.58,91.16,bornholm.powerlab.dk,false,
2023-01-03 22:00:00,Denmark,Bornholm,DK-BHM,20.26,146.13,97.45,87.91,bornholm.powerlab.dk,false,
2023-01-03 23:00:00,Denmark,Bornholm,DK-BHM,50.1,96.6,93.73,76.77,bornholm.powerlab.dk,false,
2023-01-04 00:00:00,Denmark,Bornholm,DK-BHM,63.13,110.5,92.29,79.79,bornholm.powerlab.dk,false,
2023-01-04 01:00:00,Denmark,Bornholm,DK-BHM,63.76,106.11,92.21,87.1,bornholm.powerlab.dk,false,
2023-01-04 02:00:00,Denmark,Bornholm,DK-BHM,40.63,72.41,95.03,93.03,bornholm.powerlab.dk,false,
2023-01-04 03:00:00,Denmark,Bornholm,DK-BHM,26.0,51.48,96.81,93.95,bornholm.powerlab.dk,false,
2023-01-04 04:00:00,Denmark,Bornholm,DK-BHM,17.01,38.89,97.92,95.89,bornholm.powerlab.dk,false,
2023-01-04 05:00:00,Denmark,Bornholm,DK-BHM,20.13,44.58,97.57,95.09,bornholm.powerlab.dk,false,
2023-01-04 06:00:00,Denmark,Bornholm,DK-BHM,16.56,39.86,98.03,95.2,bornholm.powerlab.dk,false,
2023-01-04 07:00:00,Denmark,Bornholm,DK-BHM,4.89,21.34,99.45,97.67,bornholm.powerlab.dk,false,
2023-01-04 08:00:00,Denmark,Bornholm,DK-BHM,1.82,17.27,99.79,97.82,bornholm.powerlab.dk,false,
2023-01-04 09:00:00,Denmark,Bornholm,DK-BHM,0.3,57.84,99.97,99.83,bornholm.powerlab.dk,false,
2023-01-04 10:00:00,Denmark,Bornholm,DK-BHM,0.0,79.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 11:00:00,Denmark,Bornholm,DK-BHM,0.0,80.87,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 12:00:00,Denmark,Bornholm,DK-BHM,0.0,78.86,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 13:00:00,Denmark,Bornholm,DK-BHM,0.0,80.81,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 14:00:00,Denmark,Bornholm,DK-BHM,0.0,82.94,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 15:00:00,Denmark,Bornholm,DK-BHM,0.0,86.61,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 16:00:00,Denmark,Bornholm,DK-BHM,0.0,87.08,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 17:00:00,Denmark,Bornholm,DK-BHM,0.0,82.06,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 18:00:00,Denmark,Bornholm,DK-BHM,0.0,83.52,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 19:00:00,Denmark,Bornholm,DK-BHM,0.0,82.09,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 20:00:00,Denmark,Bornholm,DK-BHM,0.0,78.93,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 21:00:00,Denmark,Bornholm,DK-BHM,0.0,81.71,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 22:00:00,Denmark,Bornholm,DK-BHM,0.0,78.74,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-04 23:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 00:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 01:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 02:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 03:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 04:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 05:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 06:00:00,Denmark,Bornholm,DK-BHM,0.0,12.62,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 07:00:00,Denmark,Bornholm,DK-BHM,0.0,50.3,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 08:00:00,Denmark,Bornholm,DK-BHM,0.0,97.6,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-05 09:00:00,Denmark,Bornholm,DK-BHM,0.19,86.68,99.98,99.29,bornholm.powerlab.dk,false,
2023-01-05 10:00:00,Denmark,Bornholm,DK-BHM,2.17,94.94,99.76,93.0,bornholm.powerlab.dk,false,
2023-01-05 11:00:00,Denmark,Bornholm,DK-BHM,1.93,97.17,99.78,94.9,bornholm.powerlab.dk,false,
2023-01-05 12:00:00,Denmark,Bornholm,DK-BHM,1.92,97.6,99.8,92.48,bornholm.powerlab.dk,false,
2023-01-05 13:00:00,Denmark,Bornholm,DK-BHM,1.12,98.42,99.91,91.63,bornholm.powerlab.dk,false,
2023-01-05 14:00:00,Denmark,Bornholm,DK-BHM,1.0,100.67,99.91,91.95,bornholm.powerlab.dk,false,
2023-01-05 15:00:00,Denmark,Bornholm,DK-BHM,1.49,100.1,99.85,90.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-05 16:00:00,Denmark,Bornholm,DK-BHM,1.75,99.05,99.83,88.79,bornholm.powerlab.dk; Electricity Maps Estimation,false,
2023-01-05 17:00:00,Denmark,Bornholm,DK-BHM,1.84,100.52,99.82,88.2,bornholm.powerlab.dk,false,
2023-01-05 18:00:00,Denmark,Bornholm,DK-BHM,1.86,106.36,99.82,87.96,bornholm.powerlab.dk,false,
2023-01-05 19:00:00,Denmark,Bornholm,DK-BHM,1.65,111.2,99.86,86.52,bornholm.powerlab.dk,false,
2023-01-05 20:00:00,Denmark,Bornholm,DK-BHM,1.73,115.33,99.85,85.71,bornholm.powerlab.dk,false,
2023-01-05 21:00:00,Denmark,Bornholm,DK-BHM,1.61,119.92,99.86,85.95,bornholm.powerlab.dk,false,
2023-01-05 22:00:00,Denmark,Bornholm,DK-BHM,1.57,126.85,99.88,86.02,bornholm.powerlab.dk,false,
2023-01-05 23:00:00,Denmark,Bornholm,DK-BHM,2.43,124.13,99.74,85.99,bornholm.powerlab.dk,false,
2023-01-06 00:00:00,Denmark,Bornholm,DK-BHM,5.16,33.82,99.43,73.91,bornholm.powerlab.dk,false,
2023-01-06 01:00:00,Denmark,Bornholm,DK-BHM,5.76,37.83,99.36,72.55,bornholm.powerlab.dk,false,
2023-01-06 02:00:00,Denmark,Bornholm,DK-BHM,6.21,35.93,99.26,78.71,bornholm.powerlab.dk,false,
2023-01-06 03:00:00,Denmark,Bornholm,DK-BHM,8.37,38.23,98.96,81.48,bornholm.powerlab.dk,false,
2023-01-06 04:00:00,Denmark,Bornholm,DK-BHM,6.86,34.68,99.17,83.38,bornholm.powerlab.dk,false,
2023-01-06 05:00:00,Denmark,Bornholm,DK-BHM,2.62,25.95,99.73,86.58,bornholm.powerlab.dk,false,
2023-01-06 06:00:00,Denmark,Bornholm,DK-BHM,1.81,41.35,99.81,90.49,bornholm.powerlab.dk,false,
2023-01-06 07:00:00,Denmark,Bornholm,DK-BHM,0.42,82.77,99.96,97.63,bornholm.powerlab.dk,false,
2023-01-06 08:00:00,Denmark,Bornholm,DK-BHM,0.0,93.94,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-06 09:00:00,Denmark,Bornholm,DK-BHM,0.01,89.08,100.0,99.92,bornholm.powerlab.dk,false,
2023-01-06 10:00:00,Denmark,Bornholm,DK-BHM,0.0,87.31,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-06 11:00:00,Denmark,Bornholm,DK-BHM,0.0,85.68,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-06 12:00:00,Denmark,Bornholm,DK-BHM,0.0,86.27,100.0,100.0,bornholm.powerlab.dk,false,
2023-01-06 13:00:00,Denmark,Bornholm,DK-BHM,0.01,88.36,100.0,99.95,bornholm.powerlab.dk,false,
2023-01-06 14:00:00,Denmark,Bornholm,DK-BHM,0.48,78.89,99.96,96.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 15:00:00,Denmark,Bornholm,DK-BHM,0.11,87.79,99.99,99.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 16:00:00,Denmark,Bornholm,DK-BHM,0.02,96.85,100.0,99.86,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 17:00:00,Denmark,Bornholm,DK-BHM,0.29,90.78,99.97,97.89,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 18:00:00,Denmark,Bornholm,DK-BHM,0.0,94.85,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 19:00:00,Denmark,Bornholm,DK-BHM,0.0,93.63,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 20:00:00,Denmark,Bornholm,DK-BHM,0.0,89.77,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 21:00:00,Denmark,Bornholm,DK-BHM,0.19,84.49,99.99,98.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 22:00:00,Denmark,Bornholm,DK-BHM,0.08,84.88,99.99,99.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-06 23:00:00,Denmark,Bornholm,DK-BHM,0.24,70.6,99.98,97.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 00:00:00,Denmark,Bornholm,DK-BHM,1.42,45.22,99.83,93.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 01:00:00,Denmark,Bornholm,DK-BHM,1.77,45.5,99.78,93.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 02:00:00,Denmark,Bornholm,DK-BHM,2.24,46.22,99.73,91.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 03:00:00,Denmark,Bornholm,DK-BHM,1.65,43.67,99.84,87.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 04:00:00,Denmark,Bornholm,DK-BHM,1.38,43.32,99.88,87.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 05:00:00,Denmark,Bornholm,DK-BHM,1.56,42.95,99.87,85.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 06:00:00,Denmark,Bornholm,DK-BHM,1.89,48.5,99.82,85.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 07:00:00,Denmark,Bornholm,DK-BHM,3.02,59.54,99.63,88.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 08:00:00,Denmark,Bornholm,DK-BHM,1.87,58.98,99.81,88.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 09:00:00,Denmark,Bornholm,DK-BHM,1.03,61.32,99.91,92.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 10:00:00,Denmark,Bornholm,DK-BHM,0.67,64.96,99.94,95.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 11:00:00,Denmark,Bornholm,DK-BHM,0.95,65.63,99.9,94.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 12:00:00,Denmark,Bornholm,DK-BHM,1.58,61.69,99.81,93.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 13:00:00,Denmark,Bornholm,DK-BHM,1.52,63.26,99.83,92.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 14:00:00,Denmark,Bornholm,DK-BHM,1.61,66.19,99.82,92.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 15:00:00,Denmark,Bornholm,DK-BHM,1.83,68.84,99.8,91.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 16:00:00,Denmark,Bornholm,DK-BHM,1.87,68.76,99.8,90.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 17:00:00,Denmark,Bornholm,DK-BHM,0.96,68.7,99.91,92.64,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 18:00:00,Denmark,Bornholm,DK-BHM,0.76,71.36,99.92,95.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 19:00:00,Denmark,Bornholm,DK-BHM,0.01,78.14,100.0,99.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 20:00:00,Denmark,Bornholm,DK-BHM,0.01,77.04,100.0,99.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 21:00:00,Denmark,Bornholm,DK-BHM,0.0,74.7,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 22:00:00,Denmark,Bornholm,DK-BHM,0.0,64.98,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-07 23:00:00,Denmark,Bornholm,DK-BHM,0.0,64.14,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 00:00:00,Denmark,Bornholm,DK-BHM,0.4,76.83,99.95,99.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 01:00:00,Denmark,Bornholm,DK-BHM,0.0,77.36,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 02:00:00,Denmark,Bornholm,DK-BHM,0.0,79.65,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 03:00:00,Denmark,Bornholm,DK-BHM,0.0,80.43,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 04:00:00,Denmark,Bornholm,DK-BHM,0.0,80.96,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 05:00:00,Denmark,Bornholm,DK-BHM,0.15,82.04,99.98,99.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 06:00:00,Denmark,Bornholm,DK-BHM,0.36,88.44,99.97,98.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 07:00:00,Denmark,Bornholm,DK-BHM,0.29,97.7,99.97,98.15,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 08:00:00,Denmark,Bornholm,DK-BHM,0.0,101.58,100.0,100.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 09:00:00,Denmark,Bornholm,DK-BHM,0.07,95.46,99.99,99.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 10:00:00,Denmark,Bornholm,DK-BHM,0.06,93.88,99.99,99.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 11:00:00,Denmark,Bornholm,DK-BHM,0.27,95.34,99.97,98.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 12:00:00,Denmark,Bornholm,DK-BHM,0.71,86.86,99.91,96.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 13:00:00,Denmark,Bornholm,DK-BHM,1.62,85.57,99.8,93.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 14:00:00,Denmark,Bornholm,DK-BHM,1.87,86.08,99.75,92.25,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 15:00:00,Denmark,Bornholm,DK-BHM,1.27,86.73,99.86,91.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 16:00:00,Denmark,Bornholm,DK-BHM,1.38,90.08,99.84,91.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 17:00:00,Denmark,Bornholm,DK-BHM,1.06,91.17,99.89,92.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 18:00:00,Denmark,Bornholm,DK-BHM,0.33,101.31,99.96,98.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 19:00:00,Denmark,Bornholm,DK-BHM,1.08,97.43,99.87,95.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 20:00:00,Denmark,Bornholm,DK-BHM,1.47,94.99,99.83,93.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 21:00:00,Denmark,Bornholm,DK-BHM,3.21,85.31,99.54,88.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 22:00:00,Denmark,Bornholm,DK-BHM,3.5,74.02,99.51,85.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-08 23:00:00,Denmark,Bornholm,DK-BHM,2.5,73.19,99.71,86.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-09 00:00:00,Denmark,Bornholm,DK-BHM,4.19,91.48,99.49,83.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
