Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
Fcfs,15295,17200.000000,2043.329224,31252720.000000,727746.000000,7081.153320,108306240.000000,1972000.000000,4683999.000000,575261312.000000,1228077.000000,3200077.000000,6.195006,5.835732,90.324608,57.506668,0,0,6.191790,0.002834,0.000381,5.832517,0.002834,0.000381
Fcfs_with_a_score_x1_x0_x0_x0,15295,17076.000000,2007.383545,30702932.000000,727746.000000,7044.205078,107741120.000000,1973520.000000,4683999.000000,575265664.000000,1211564.000000,3185084.000000,6.122262,5.766817,89.670158,57.090000,0,0,6.119194,0.002702,0.000366,5.763747,0.002702,0.000366
Fcfs_with_a_score_x1_x1_x0_x0,15295,17302.000000,2071.945312,31690404.000000,727746.000000,7109.099609,108733680.000000,1971930.000000,4683999.000000,575242112.000000,1218048.000000,3189978.000000,6.281889,5.916951,90.916229,57.883335,0,0,6.278746,0.002770,0.000373,5.913807,0.002770,0.000373
Fcfs_with_a_score_penalty_on_big_jobs_x1_x1_x0_x0,15295,17220.000000,2037.250488,31159746.000000,727746.000000,7075.352539,108217520.000000,1955970.000000,4683999.000000,575223936.000000,1248490.000000,3204460.000000,6.162108,5.803874,89.832458,57.193333,0,0,6.158819,0.002905,0.000384,5.800583,0.002905,0.000384
Fcfs_with_a_score_x500_x500_x0_x0,15295,323980.000000,3737.636230,57167148.000000,731115.000000,8671.608398,132632256.000000,1092910.000000,4687394.000000,566130944.000000,514264.000000,1607174.000000,6.991931,6.646459,83.675392,61.439350,0,302,6.988141,0.003391,0.000399,6.642669,0.003391,0.000399
Fcfs_with_a_score_adaptative_multiplier_80_x500_x500_x0_x0,15295,91912.000000,3555.814697,54386184.000000,731115.000000,8493.816406,129912928.000000,1158410.000000,4687394.000000,567327360.000000,514264.000000,1672674.000000,6.988302,6.642830,83.675392,61.439350,0,293,6.984588,0.003315,0.000399,6.639116,0.003315,0.000399
Fcfs_with_a_score_adaptative_multiplier_99_x500_x500_x0_x0,15295,19875.000000,180.129776,2755085.000000,727746.000000,5204.345703,79600464.000000,1747300.000000,4683999.000000,574328832.000000,1243929.000000,2991229.000000,1.205159,1.173902,14.930337,14.930337,0,0,1.202660,0.002165,0.000335,1.171402,0.002165,0.000335
Fcfs_with_a_score_adaptative_multiplier_100_x500_x500_x0_x0,15295,16183.000000,1192.185913,18234484.000000,727746.000000,6222.147461,95167744.000000,1822070.000000,4683999.000000,574845312.000000,1258080.000000,3080150.000000,3.927875,3.719004,63.617802,40.503334,0,0,3.924916,0.002593,0.000366,3.716044,0.002593,0.000366
