Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
FCFS,6084,303668.000000,247861.484375,1507989248.000000,960073.000000,257339.390625,1565652864.000000,1433664.000000,2060502.000000,365652160.000000,58234.000000,1491898.000000,340.498657,306.696106,1427.956543,877.663330,0,6084,339.587158,0.790407,0.121118,305.784607,0.790407,0.121118
FCFS CONSERVATIVE BF MODE 2,6084,305919.000000,141184.203125,858964736.000000,964461.000000,150664.671875,916643904.000000,1458816.000000,2064890.000000,366059072.000000,48772.000000,1507588.000000,84.915245,83.568199,750.609924,750.609924,0,3593,84.004799,0.796698,0.113751,82.657753,0.796698,0.113751
EFT,6084,303303.000000,247790.734375,1507558784.000000,960164.000000,257267.546875,1565215744.000000,1427712.000000,2060593.000000,365532416.000000,58388.000000,1486100.000000,340.060059,306.278961,1464.054077,910.523315,0,6084,339.151825,0.787455,0.120762,305.370697,0.787455,0.120762
SCORE,6084,852427.000000,233018.968750,1417687424.000000,1440449.000000,242399.312500,1474757376.000000,842432.000000,2536319.000000,357195872.000000,62108.000000,904540.000000,314.500763,283.408661,1350.413086,829.116638,0,6084,313.633087,0.752434,0.115241,282.540924,0.752434,0.115241
EFT-SCORE MIX,6084,306120.000000,244970.609375,1490401152.000000,962482.000000,254416.500000,1547869952.000000,1248512.000000,2062911.000000,363745472.000000,49595.000000,1298107.000000,334.858215,301.656250,1424.043457,874.609985,0,6084,333.957367,0.780120,0.120737,300.755402,0.780120,0.120737
OPPORTUNISTIC-SCORE MIX,6084,304471.000000,246113.890625,1497356928.000000,961029.000000,255591.421875,1555018240.000000,1437568.000000,2061458.000000,365563264.000000,53854.000000,1491422.000000,337.476257,304.123474,1415.369507,868.713318,0,6084,336.574554,0.781768,0.119950,303.221741,0.781768,0.119950
