Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
FCFS,41306,98864.000000,59562.386719,2460283904.000000,709333.000000,64492.652344,2663933440.000000,1857472.000000,4758547.000000,1196431616.000000,773576.000000,2631048.000000,135.903915,110.124184,478.583771,295.126678,0,33358,135.894928,0.007363,0.001610,110.115227,0.007363,0.001610
EFT,41306,106631.000000,56699.679688,2342036992.000000,706181.000000,61628.621094,2545631744.000000,1800704.000000,4755395.000000,1196084608.000000,784586.000000,2585290.000000,129.740677,104.467606,474.918915,292.866669,0,32099,129.731613,0.007454,0.001606,104.458443,0.007454,0.001606
FCFS EASY BF,41306,130555.000000,31253.359375,1290951296.000000,716416.000000,36176.632812,1494312064.000000,1864704.000000,4765630.000000,1196328064.000000,575330.000000,2440034.000000,80.644333,57.921841,473.740540,292.450012,0,15977,80.634178,0.008520,0.001638,57.911671,0.008520,0.001638
SCORE,41306,561600.000000,3700.877197,152868432.000000,705101.000000,8613.409180,355785472.000000,861824.000000,4754315.000000,1193320448.000000,768494.000000,1630318.000000,3.880358,3.591555,62.251282,41.673267,0,317,3.879896,0.000330,0.000131,3.591094,0.000330,0.000131
SCORE RE TESTE,41306,561600.000000,3700.877197,152868432.000000,705101.000000,8613.409180,355785472.000000,861824.000000,4754315.000000,1193320448.000000,768494.000000,1630318.000000,3.880358,3.591555,62.251282,41.673267,0,317,3.879896,0.000330,0.000131,3.591094,0.000330,0.000131
SCORE EASY BF,41306,140399.000000,31767.656250,1312194816.000000,716415.000000,36691.406250,1515575296.000000,1813056.000000,4765629.000000,1195804800.000000,573808.000000,2386864.000000,81.326477,58.806347,473.978394,292.633331,0,15940,81.315979,0.008874,0.001632,58.795845,0.008874,0.001632
EFT-SCORE MIX,41306,92133.000000,50114.687500,2070037248.000000,703892.000000,55032.824219,2273185792.000000,1431296.000000,4753106.000000,1194772736.000000,739379.000000,2170675.000000,116.744949,92.225594,469.167572,289.320007,0,28533,116.737450,0.006212,0.001289,92.218094,0.006212,0.001289
