Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
Fcfs,15295,17200,2043.329224,31252720,727746,7081.15332,108306240,1972000,4683999,575261312,1228077,3200077,6.195006,5.835732,90.324608,57.506668,0,0,6.19179,0.002834,0.000381,5.832517,0.002834,0.000381
Fcfs_with_a_score_x1_x0_x0_x0,15295,17076,2007.383545,30702932,727746,7044.205078,107741120,1973520,4683999,575265664,1211564,3185084,6.122262,5.766817,89.670158,57.09,0,0,6.119194,0.002702,0.000366,5.763747,0.002702,0.000366
Fcfs_with_a_score_x500_x500_x0_x0,15295,323980,3585.907715,54846460,727773,8535.743164,130554192,1186750,4684026,567046912,662880,1849630,7.342777,6.957536,85.251335,57.912052,0,168,7.339497,0.002882,0.000399,6.954255,0.002882,0.000399
Fcfs_with_a_score_penalty_on_big_jobs_x1_x1_x0_x0,15295,17220,2037.250488,31159746,727746,7075.352539,108217520,1955970,4683999,575223936,1248490,3204460,6.162108,5.803874,89.832458,57.193333,0,0,6.158819,0.002905,0.000384,5.800583,0.002905,0.000384
Fcfs_with_a_score_mixed_strategy_x500_x1_x0_x0,15295,19372,212.534943,3250722,727746,5240.411621,80152096,1796910,4683999,574751744,1250551,3047461,1.251955,1.221534,18.922472,18.922472,0,0,1.249508,0.002112,0.000334,1.219087,0.002112,0.000334
Fcfs_with_a_score_mixed_strategy_x500_x50_x0_x0,15295,19618,302.783386,4631072,727746,5326.902832,81474976,1755120,4683999,574373504,1234837,2989957,1.530632,1.483877,19.214659,14.611236,0,0,1.528119,0.002177,0.000337,1.481364,0.002177,0.000337
Fcfs_with_a_score_mixed_strategy_x500_x500_x0_x0,15295,21565,369.639557,5653637,727746,5393.356934,82491392,1760000,4683999,574268928,1223796,2983796,1.682602,1.629739,23.150259,16.969664,0,0,1.679992,0.002274,0.000334,1.62713,0.002274,0.000334
Mixed_strategy_95,15295,17778,1953.927979,29885328,727746,6991.262695,106931360,1975880,4683999,575152896,1216675,3192555,5.960645,5.616334,87.780106,55.886665,0,0,5.957435,0.002829,0.00038,5.613123,0.002829,0.00038
Mixed_strategy_99,15295,17564,1985.962158,30375292,727746,7022.850586,107414496,1989980,4683999,575157504,1195861,3185841,6.053139,5.703509,88.942406,56.626667,0,0,6.04997,0.002793,0.000375,5.70034,0.002793,0.000375
