14995,1.000000,0,3117,884308,1,64,422,675,3117
14996,1.000000,0,1405,884727,20,1280,423,676,28100
14997,1.000000,0,187,885025,1,64,423,677,187
14998,1.000000,0,1988,887821,12,768,424,678,23856
14999,1.000000,0,32991,888257,1,64,425,679,32991
15000,1.000000,0,1404,888333,20,1280,426,680,28080
15001,1.000000,0,188,888626,1,64,426,681,188
15002,1.000000,0,570,889089,6,384,427,682,3420
15003,1.000000,0,722,889089,6,384,427,682,4332
15004,1.000000,0,319,889202,3,192,428,683,957
15005,1.000000,0,323,889202,3,192,428,683,969
15006,1.000000,0,330,889202,3,192,428,683,990
15007,1.000000,0,360,889202,3,192,428,683,1080
15008,1.000000,0,385,889202,3,192,428,683,1155
15009,1.000000,0,390,889202,3,192,428,683,1170
15010,1.000000,0,408,889202,3,192,428,683,1224
15011,1.000000,0,408,889202,3,192,428,683,1224
15012,1.000000,0,420,889202,3,192,428,683,1260
15013,1.000000,0,536,889202,3,192,428,683,1608
15014,1.000000,0,288,889421,2,128,429,684,576
15015,1.000000,0,1106,889421,6,384,429,685,6636
15016,1.000000,0,1515,889421,6,384,429,685,9090
15017,1.000000,0,443,889551,4,256,430,686,1772
15018,1.000000,0,188,889773,1,64,430,687,188
15019,1.000000,0,30093,889958,1,64,430,687,30093
15020,1.000000,0,332,889974,3,192,431,688,996
15021,1.000000,0,332,889974,3,192,431,688,996
15022,1.000000,0,342,889974,3,192,431,688,1026
15023,1.000000,0,369,889974,3,192,431,688,1107
15024,1.000000,0,446,889974,3,192,431,688,1338
15025,1.000000,0,510,889974,3,192,431,688,1530
15026,1.000000,0,510,889974,3,192,431,688,1530
15027,1.000000,0,641,889974,3,192,431,688,1923
15028,1.000000,0,978,889974,3,192,431,688,2934
15029,1.000000,0,1568,889974,3,192,431,688,4704
15030,0.981308,0,315,889980,3,186,431,688,945
15031,1.000000,0,326,889980,3,192,431,688,978
15032,1.000000,0,328,889980,3,192,431,688,984
15033,1.000000,0,401,889980,3,192,431,688,1203
15034,1.000000,0,408,889980,3,192,431,688,1224
15035,1.000000,0,428,889980,3,192,431,688,1284
15036,1.000000,0,445,889980,3,192,431,688,1335
15037,1.000000,0,483,889980,3,192,431,688,1449
15038,1.000000,0,1046,889980,3,192,431,688,3138
15039,1.000000,0,1132,889980,3,192,431,688,3396
15040,0.979651,0,337,889987,3,185,431,688,1011
15041,1.000000,0,348,889987,3,192,431,688,1044
15042,1.000000,0,349,889987,3,192,431,688,1047
15043,1.000000,0,366,889987,3,192,431,688,1098
15044,1.000000,0,418,889987,3,192,431,688,1254
15045,1.000000,0,510,889987,3,192,431,688,1530
15046,1.000000,0,537,889987,3,192,431,688,1611
15047,1.000000,0,681,889987,3,192,431,688,2043
15048,1.000000,0,1090,889987,3,192,431,688,3270
15049,1.000000,0,1154,889987,3,192,431,688,3462
15050,0.985632,0,343,889992,3,187,431,688,1029
15051,0.996091,0,1274,889992,3,187,431,688,3822
15052,1.000000,0,353,889993,3,192,431,688,1059
15053,1.000000,0,431,889993,3,192,431,688,1293
15054,1.000000,0,446,889993,3,192,431,688,1338
15055,1.000000,0,456,889993,3,192,431,688,1368
15056,1.000000,0,479,889993,3,192,431,688,1437
15057,1.000000,0,376,889996,3,192,431,688,1128
15058,1.000000,0,430,889996,3,192,431,688,1290
15059,1.000000,0,372,889996,3,192,431,688,1116
15060,0.990099,0,400,890000,3,188,431,688,1200
15061,0.986877,0,376,890001,3,187,431,688,1128
15062,0.986911,0,377,890001,3,187,431,688,1131
15063,1.000000,0,402,890001,3,192,431,688,1206
15064,1.000000,0,414,890001,3,192,431,688,1242
15065,1.000000,0,418,890001,3,192,431,688,1254
15066,1.000000,0,485,890001,3,192,431,688,1455
15067,1.000000,0,490,890001,3,192,431,688,1470
15068,1.000000,0,511,890001,3,192,431,688,1533
15069,1.000000,0,540,890001,3,192,431,688,1620
15070,0.984710,0,322,890006,3,187,431,688,966
15071,0.985632,0,343,890006,3,187,431,688,1029
15072,0.986737,0,372,890006,3,187,431,688,1116
15073,1.000000,0,396,890006,3,192,431,688,1188
15074,1.000000,0,396,890006,3,192,431,688,1188
15075,1.000000,0,440,890006,3,192,431,688,1320
15076,1.000000,0,485,890006,3,192,431,688,1455
15077,1.000000,0,721,890006,3,192,431,688,2163
15078,1.000000,0,1619,890006,3,192,431,688,4857
15079,1.000000,0,321,890008,3,192,431,688,963
15080,1.000000,0,407,890008,3,192,431,688,1221
15081,1.000000,0,424,890008,3,192,431,688,1272
15082,1.000000,0,478,890008,3,192,431,688,1434
15083,1.000000,0,494,890008,3,192,431,688,1482
15084,1.000000,0,516,890008,3,192,431,688,1548
15085,1.000000,0,533,890008,3,192,431,688,1599
15086,1.000000,0,589,890008,3,192,431,688,1767
15087,1.000000,0,620,890008,3,192,431,688,1860
15088,1.000000,0,681,890008,3,192,431,688,2043
15089,0.977668,0,394,890017,3,183,431,688,1182
15090,0.982592,0,508,890017,3,183,431,688,1524
15091,0.984509,0,572,890017,3,183,431,688,1716
15092,0.984642,0,577,890017,3,183,431,688,1731
15093,0.984772,0,582,890017,3,183,431,688,1746
15094,1.000000,0,622,890017,3,192,431,688,1866
15095,1.000000,0,761,890017,3,192,431,688,2283
15096,1.000000,0,794,890017,3,192,431,688,2382
15097,1.000000,0,805,890017,3,192,431,688,2415
15098,1.000000,0,838,890017,3,192,431,688,2514
15099,0.984894,0,326,890022,3,187,431,688,978
15100,0.984894,0,326,890022,3,187,431,688,978
15101,0.987245,0,387,890022,3,187,431,688,1161
15102,0.987374,0,391,890022,3,187,431,688,1173
15103,0.988889,0,445,890022,3,187,431,688,1335
15104,1.000000,0,455,890022,3,192,431,688,1365
15105,1.000000,0,477,890022,3,192,431,688,1431
15106,0.997812,0,456,890023,3,191,431,688,1368
15107,0.997951,0,487,890023,3,191,431,688,1461
15108,0.999263,0,1355,890023,3,191,431,688,4065
15109,0.982143,0,330,890028,3,186,431,688,990
15110,1.000000,0,352,890028,3,192,431,688,1056
15111,1.000000,0,395,890028,3,192,431,688,1185
15112,1.000000,0,435,890028,3,192,431,688,1305
15113,1.000000,0,467,890028,3,192,431,688,1401
15114,1.000000,0,477,890028,3,192,431,688,1431
15115,1.000000,0,489,890028,3,192,431,688,1467
15116,1.000000,0,504,890028,3,192,431,688,1512
15117,1.000000,0,527,890028,3,192,431,688,1581
15118,1.000000,0,536,890028,3,192,431,688,1608
15119,0.978082,0,357,890036,3,184,431,688,1071
15120,0.978082,0,357,890036,3,184,431,688,1071
15121,0.978667,0,367,890036,3,184,431,688,1101
15122,1.000000,0,336,890039,3,192,431,688,1008
15123,1.000000,0,420,890039,3,192,431,688,1260
15124,1.000000,0,435,890039,3,192,431,688,1305
15125,1.000000,0,494,890039,3,192,431,688,1482
15126,1.000000,0,559,890039,3,192,431,688,1677
15127,1.000000,0,566,890039,3,192,431,688,1698
15128,1.000000,0,1180,890039,3,192,431,688,3540
15129,0.984894,0,326,890044,3,187,431,688,978
15130,0.985632,0,343,890044,3,187,431,688,1029
15131,0.988764,0,440,890044,3,187,431,688,1320
15132,0.991468,0,581,890044,3,187,431,688,1743
15133,1.000000,0,608,890044,3,192,431,688,1824
15134,1.000000,0,1281,890044,3,192,431,688,3843
15135,0.996942,0,326,890045,3,191,431,688,978
15136,0.997076,0,341,890045,3,191,431,688,1023
15137,0.997449,0,391,890045,3,191,431,688,1173
15138,0.997636,0,422,890045,3,191,431,688,1266
15139,1.000000,0,347,890049,3,192,431,688,1041
15140,1.000000,0,347,890049,3,192,431,688,1041
15141,1.000000,0,364,890049,3,192,431,688,1092
15142,1.000000,0,374,890049,3,192,431,688,1122
15143,1.000000,0,553,890049,3,192,431,688,1659
15144,0.997024,0,335,890050,3,191,431,688,1005
15145,0.997436,0,389,890050,3,191,431,688,1167
15146,1.000000,0,402,890050,3,192,431,688,1206
15147,1.000000,0,417,890050,3,192,431,688,1251
15148,1.000000,0,479,890050,3,192,431,688,1437
15149,0.984472,0,317,890055,3,187,431,688,951
15150,1.000000,0,326,890055,3,192,431,688,978
15151,1.000000,0,331,890055,3,192,431,688,993
15152,1.000000,0,388,890055,3,192,431,688,1164
15153,1.000000,0,443,890055,3,192,431,688,1329
15154,1.000000,0,457,890055,3,192,431,688,1371
15155,1.000000,0,496,890055,3,192,431,688,1488
15156,1.000000,0,495,890055,3,192,431,688,1485
15157,1.000000,0,511,890055,3,192,431,688,1533
15158,1.000000,0,564,890055,3,192,431,688,1692
15159,0.986667,0,370,890060,3,187,431,688,1110
15160,0.989083,0,453,890060,3,187,431,688,1359
15161,0.989177,0,457,890060,3,187,431,688,1371
15162,1.000000,0,467,890060,3,192,431,688,1401
15163,1.000000,0,467,890060,3,192,431,688,1401
15164,1.000000,0,468,890060,3,192,431,688,1404
15165,1.000000,0,484,890060,3,192,431,688,1452
15166,1.000000,0,489,890060,3,192,431,688,1467
15167,1.000000,0,500,890060,3,192,431,688,1500
15168,1.000000,0,549,890060,3,192,431,688,1647
15169,0.995781,0,472,890062,3,190,431,688,1416
15170,0.990854,0,325,890063,3,189,431,688,975
15171,0.990854,0,325,890063,3,189,431,688,975
15172,1.000000,0,334,890063,3,192,431,688,1002
15173,1.000000,0,1437,890063,3,192,431,688,4311
15174,0.992147,0,379,890066,3,189,431,688,1137
15175,0.992288,0,386,890066,3,189,431,688,1158
15176,0.992347,0,389,890066,3,189,431,688,1167
15177,0.992736,0,410,890066,3,189,431,688,1230
15178,1.000000,0,1681,890066,3,192,431,688,5043
15179,0.997442,0,390,890067,3,191,431,688,1170
15180,0.997543,0,406,890067,3,191,431,688,1218
15181,0.997573,0,411,890067,3,191,431,688,1233
15182,0.997696,0,433,890067,3,191,431,688,1299
15183,0.997938,0,484,890067,3,191,431,688,1452
15184,1.000000,0,488,890067,3,192,431,688,1464
15185,1.000000,0,527,890067,3,192,431,688,1581
15186,1.000000,0,528,890067,3,192,431,688,1584
15187,0.998088,0,522,890068,3,191,431,688,1566
15188,1.000000,0,1569,890068,3,192,431,688,4707
15189,0.987531,0,396,890073,3,187,431,688,1188
15190,0.987745,0,403,890073,3,187,431,688,1209
15191,0.988010,0,412,890073,3,187,431,688,1236
15192,0.988038,0,413,890073,3,187,431,688,1239
15193,0.988095,0,415,890073,3,187,431,688,1245
15194,1.000000,0,420,890073,3,192,431,688,1260
15195,1.000000,0,423,890073,3,192,431,688,1269
15196,1.000000,0,428,890073,3,192,431,688,1284
15197,1.000000,0,654,890073,3,192,431,688,1962
15198,1.000000,0,1132,890073,3,192,431,688,3396
15199,0.987730,0,322,890077,3,188,431,688,966
15200,1.000000,0,331,890077,3,192,431,688,993
15201,1.000000,0,331,890077,3,192,431,688,993
15202,1.000000,0,337,890077,3,192,431,688,1011
15203,1.000000,0,342,890077,3,192,431,688,1026
15204,1.000000,0,375,890077,3,192,431,688,1125
15205,1.000000,0,428,890077,3,192,431,688,1284
15206,1.000000,0,450,890077,3,192,431,688,1350
15207,1.000000,0,461,890077,3,192,431,688,1383
15208,1.000000,0,605,890077,3,192,431,688,1815
15209,0.969788,0,321,890087,3,182,431,688,963
15210,0.970060,0,324,890087,3,182,431,688,972
15211,1.000000,0,337,890087,3,192,431,688,1011
15212,1.000000,0,337,890087,3,192,431,688,1011
15213,1.000000,0,353,890087,3,192,431,688,1059
15214,1.000000,0,437,890087,3,192,431,688,1311
15215,1.000000,0,526,890087,3,192,431,688,1578
15216,1.000000,0,624,890087,3,192,431,688,1872
15217,1.000000,0,632,890087,3,192,431,688,1896
15218,1.000000,0,713,890087,3,192,431,688,2139
15219,1.000000,0,483,890121,3,192,431,688,1449
15220,0.990385,0,309,890124,3,189,431,688,927
15221,0.990385,0,309,890124,3,189,431,688,927
15222,0.992208,0,382,890124,3,189,431,688,1146
15223,0.993213,0,439,890124,3,189,431,688,1317
15224,0.993562,0,463,890124,3,189,431,688,1389
15225,1.000000,0,466,890124,3,192,431,688,1398
15226,1.000000,0,466,890124,3,192,431,688,1398
15227,1.000000,0,477,890124,3,192,431,688,1431
15228,1.000000,0,849,890124,3,192,431,688,2547
15229,0.993590,0,310,890126,3,190,431,688,930
15230,0.993590,0,310,890126,3,190,431,688,930
15231,0.993590,0,310,890126,3,190,431,688,930
15232,0.993590,0,310,890126,3,190,431,688,930
15233,0.993865,0,324,890126,3,190,431,688,972
15234,1.000000,0,326,890126,3,192,431,688,978
15235,1.000000,0,328,890126,3,192,431,688,984
15236,1.000000,0,331,890126,3,192,431,688,993
15237,1.000000,0,334,890126,3,192,431,688,1002
15238,1.000000,0,352,890126,3,192,431,688,1056
15239,0.987080,0,382,890131,3,187,431,688,1146
15240,1.000000,0,392,890131,3,192,431,688,1176
15241,1.000000,0,445,890131,3,192,431,688,1335
15242,1.000000,0,445,890131,3,192,431,688,1335
15243,1.000000,0,487,890131,3,192,431,688,1461
15244,1.000000,0,515,890131,3,192,431,688,1545
15245,1.000000,0,563,890131,3,192,431,688,1689
15246,1.000000,0,378,890131,3,192,431,688,1134
15247,1.000000,0,665,890131,3,192,431,688,1995
15248,1.000000,0,674,890131,3,192,431,688,2022
15249,0.981818,0,324,890137,3,186,431,688,972
15250,0.973373,0,329,890140,3,183,431,688,987
15251,0.973988,0,337,890140,3,183,431,688,1011
15252,1.000000,0,357,890140,3,192,431,688,1071
15253,1.000000,0,359,890140,3,192,431,688,1077
15254,1.000000,0,373,890140,3,192,431,688,1119
15255,1.000000,0,454,890140,3,192,431,688,1362
15256,0.997126,0,347,890141,3,191,431,688,1041
15257,0.997319,0,372,890141,3,191,431,688,1116
15258,1.000000,0,547,890141,3,192,431,688,1641
15259,0.985337,0,336,890146,3,187,431,688,1008
15260,0.985549,0,341,890146,3,187,431,688,1023
15261,0.986188,0,357,890146,3,187,431,688,1071
15262,0.986226,0,358,890146,3,187,431,688,1074
15263,0.986413,0,363,890146,3,187,431,688,1089
15264,1.000000,0,400,890146,3,192,431,688,1200
15265,1.000000,0,400,890146,3,192,431,688,1200
15266,1.000000,0,454,890146,3,192,431,688,1362
15267,1.000000,0,826,890146,3,192,431,688,2478
15268,1.000000,0,2763,890146,3,192,431,688,8289
15269,0.985075,0,330,890151,3,187,431,688,990
15270,1.000000,0,389,890151,3,192,431,688,1167
15271,1.000000,0,457,890151,3,192,431,688,1371
15272,1.000000,0,651,890151,3,192,431,688,1953
15273,1.000000,0,847,890151,3,192,431,688,2541
15274,1.000000,0,885,890151,3,192,431,688,2655
15275,1.000000,0,912,890151,3,192,431,688,2736
15276,1.000000,0,999,890151,3,192,431,688,2997
15277,1.000000,0,1013,890151,3,192,431,688,3039
15278,1.000000,0,1112,890151,3,192,431,688,3336
15279,0.984520,0,318,890156,3,187,431,688,954
15280,0.985465,0,339,890156,3,187,431,688,1017
15281,0.986486,0,365,890156,3,187,431,688,1095
15282,1.000000,0,381,890156,3,192,431,688,1143
15283,1.000000,0,381,890156,3,192,431,688,1143
15284,1.000000,0,382,890156,3,192,431,688,1146
15285,1.000000,0,397,890156,3,192,431,688,1191
15286,1.000000,0,424,890156,3,192,431,688,1272
15287,1.000000,0,831,890156,3,192,431,688,2493
15288,0.997355,0,377,890157,3,191,431,688,1131
15289,0.982249,0,332,890162,3,186,431,688,996
15290,1.000000,0,355,890162,3,192,431,688,1065
15291,1.000000,0,370,890162,3,192,431,688,1110
15292,1.000000,0,381,890162,3,192,431,688,1143
15293,1.000000,0,381,890162,3,192,431,688,1143
15294,1.000000,0,382,890162,3,192,431,688,1146
15295,1.000000,0,392,890162,3,192,431,688,1176
15296,1.000000,0,391,890162,3,192,431,688,1173
15297,1.000000,0,582,890162,3,192,431,688,1746
15298,1.000000,0,589,890162,3,192,431,688,1767
15299,1.000000,0,601,890162,3,192,431,688,1803
15300,1.000000,0,331,890167,3,192,431,688,993
