Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
Fcfs_no_use_bigger_nodes,16755,14355.000000,773.445129,12959073.000000,864000.000000,4663.930664,78144160.000000,0.000000,4486409.000000,638452672.000000,0.000000,0.000000,1.435925,1.246356,37.803211,31.376667,0,0,1.155005,0.224680,0.056230,0.970709,0.219422,0.056230
Fcfs,16755,26484.000000,837.268311,14028431.000000,864000.000000,4727.736816,79213232.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,1.254476,1.143837,26.795181,23.466770,380,15,0.933724,0.158853,0.161891,0.824885,0.157068,0.161891
Fcfs_backfill_big_nodes_0,16755,26484.000000,839.483826,14065551.000000,864000.000000,4729.964844,79250560.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,1.295812,1.168712,26.967871,23.466770,619,15,0.977473,0.156444,0.161892,0.851818,0.155011,0.161892
Fcfs_backfill_big_nodes_1,16755,35074.000000,2596.763184,43508768.000000,864068.000000,6487.299316,108694696.000000,0.000000,4486477.000000,638453120.000000,0.000000,0.000000,6.034431,4.956874,178.069885,110.403336,354,19,5.740256,0.159325,0.134837,4.666375,0.155660,0.134837
Fcfs_area_filling,16755,14381.000000,712.939880,11945308.000000,864000.000000,4603.430664,77130480.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,1.217848,1.105510,38.481926,31.940001,278,0,0.929773,0.231830,0.056230,0.823280,0.226007,0.056230
Fcfs_area_filling_with_ratio_7_days_earlier,16755,14381.000000,712.939880,11945308.000000,864000.000000,4603.430664,77130480.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,1.217848,1.105510,38.481926,31.940001,278,0,0.929773,0.231830,0.056230,0.823280,0.226007,0.056230
Fcfs_area_filling_with_ratio,16755,16242.000000,707.075562,11847051.000000,864000.000000,4597.560547,77032128.000000,0.000000,4486409.000000,638452800.000000,0.000000,0.000000,1.188966,1.084000,36.144577,30.000000,382,0,0.908958,0.212246,0.067745,0.808758,0.207504,0.067745
Fcfs_area_filling_omniscient,16755,14381.000000,712.939880,11945308.000000,864000.000000,4603.430664,77130480.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,1.217848,1.105510,38.481926,31.940001,278,0,0.929773,0.231830,0.056230,0.823280,0.226007,0.056230
Fcfs_area_filling_omniscient_with_ratio,16755,14381.000000,712.939880,11945308.000000,864000.000000,4603.430664,77130480.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,1.217848,1.105510,38.481926,31.940001,278,0,0.929773,0.231830,0.056230,0.823280,0.226007,0.056230
