Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
Fcfs,15295,17357.000000,2070.781250,31672600.000000,727752.000000,7114.103027,108810208.000000,2004864.000000,4684005.000000,575530368.000000,1277466.000000,3282330.000000,6.291690,5.926070,91.246071,58.093334,0,0,6.288536,0.002783,0.000372,5.922915,0.002783,0.000372
Fcfs,15295,17334.000000,2010.159424,30745388.000000,727752.000000,7052.638184,107870104.000000,2031616.000000,4684005.000000,575412224.000000,1237709.000000,3269325.000000,6.127638,5.772416,89.591621,57.040001,0,0,6.124488,0.002778,0.000373,5.769265,0.002778,0.000373
Fcfs_with_a_score_x500_x1_x0_x0,15295,323980.000000,2732.663330,41796084.000000,727835.000000,7670.457520,117319648.000000,1130432.000000,4684088.000000,566287616.000000,534377.000000,1664809.000000,4.013777,3.878417,89.045860,89.045860,0,298,4.010552,0.002801,0.000425,3.875192,0.002801,0.000425
Fcfs_with_a_score_x500_x1_x0_x0,15295,323980.000000,2947.025146,45074748.000000,748440.000000,7879.690918,120519872.000000,1115968.000000,4704719.000000,565973504.000000,471016.000000,1586984.000000,4.165340,4.027935,87.226334,87.226334,0,344,4.162115,0.002799,0.000426,4.024710,0.002799,0.000426
Fcfs_with_a_score_mixed_strategy_x500_x1_x0_x0,15295,15286.000000,350.889648,5366857.000000,727752.000000,5386.657715,82388928.000000,1861632.000000,4684005.000000,574970496.000000,1306445.000000,3168077.000000,1.688699,1.630478,22.795811,14.513333,0,0,1.685717,0.002613,0.000369,1.627496,0.002613,0.000369
Fcfs_with_a_score_mixed_strategy_x500_x1_x0_x0,15295,15286.000000,350.889648,5366857.000000,727752.000000,5386.657715,82388928.000000,1861632.000000,4684005.000000,574970496.000000,1306445.000000,3168077.000000,1.688699,1.630478,22.795811,14.513333,0,0,1.685717,0.002613,0.000369,1.627496,0.002613,0.000369
Fcfs_with_a_score_mixed_strategy_x500_x1_x0_x0,15295,15237.000000,316.560242,4841789.000000,727752.000000,5351.478516,81850864.000000,1826624.000000,4684005.000000,574951744.000000,1328464.000000,3155088.000000,1.594727,1.543971,20.366491,12.966666,0,0,1.591868,0.002502,0.000358,1.541111,0.002502,0.000358
Fcfs_with_a_score_adaptative_multiplier_if_EAT_is_t_x500_x1_x0_x0,15295,15291.000000,521.853638,7981751.000000,727752.000000,5563.072754,85087200.000000,1914752.000000,4684005.000000,575309952.000000,1336131.000000,3250883.000000,2.140417,2.049485,28.172775,17.936666,0,0,2.137495,0.002553,0.000369,2.046563,0.002553,0.000369
Fcfs_with_a_score_adaptative_multiplier_if_EAT_is_t_x500_x1_x0_x0,15295,15272.000000,382.398224,5848781.000000,727752.000000,5423.963379,82959520.000000,1933440.000000,4684005.000000,575371072.000000,1323148.000000,3256588.000000,1.746688,1.686128,22.471205,14.306666,0,0,1.743751,0.002571,0.000366,1.683191,0.002571,0.000366
