Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
Fcfs_no_use_bigger_nodes,16755,7907.000000,442.863556,7420179.000000,864000.000000,4333.344238,72605184.000000,0.000000,4486409.000000,638452288.000000,0.000000,0.000000,1.339104,1.116709,7.492138,7.492138,0,0,1.339104,0.000000,0.000000,1.116709,0.000000,0.000000
Fcfs,16755,7027.000000,298.385315,4999446.000000,864000.000000,4188.888672,70184832.000000,0.000000,4486409.000000,638452544.000000,0.000000,0.000000,0.956336,0.861783,5.863207,5.863207,521,0,0.956336,0.000000,0.000000,0.861783,0.000000,0.000000
Fcfs_backfill_big_nodes_0,16755,7022.000000,285.403534,4781936.000000,864000.000000,4175.896973,69967152.000000,0.000000,4486409.000000,638452800.000000,0.000000,0.000000,0.933569,0.843459,5.208654,5.208654,911,0,0.933569,0.000000,0.000000,0.843459,0.000000,0.000000
Fcfs_backfill_big_nodes_1,16755,35138.000000,2318.799316,38851484.000000,864000.000000,6209.287598,104036616.000000,0.000000,4486409.000000,638451904.000000,0.000000,0.000000,6.101985,4.974617,183.000000,113.459999,620,32,6.101985,0.000000,0.000000,4.974617,0.000000,0.000000
Fcfs_area_filling,16755,7027.000000,298.385315,4999446.000000,864000.000000,4188.888672,70184832.000000,0.000000,4486409.000000,638452544.000000,0.000000,0.000000,0.956336,0.861783,5.863207,5.863207,521,0,0.956336,0.000000,0.000000,0.861783,0.000000,0.000000
Fcfs_area_filling_with_ratio_7_days_earlier,16755,7004.000000,296.331421,4965033.000000,864000.000000,4186.818359,70150144.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,0.951816,0.859060,5.203846,5.203846,514,0,0.951816,0.000000,0.000000,0.859060,0.000000,0.000000
Fcfs_area_filling_with_ratio,16755,7004.000000,296.331421,4965033.000000,864000.000000,4186.818359,70150144.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,0.951816,0.859060,5.203846,5.203846,514,0,0.951816,0.000000,0.000000,0.859060,0.000000,0.000000
Fcfs_area_filling_omniscient,16755,7027.000000,298.385315,4999446.000000,864000.000000,4188.888672,70184832.000000,0.000000,4486409.000000,638452544.000000,0.000000,0.000000,0.956336,0.861783,5.863207,5.863207,521,0,0.956336,0.000000,0.000000,0.861783,0.000000,0.000000
Fcfs_area_filling_omniscient_with_ratio,16755,7004.000000,296.331421,4965033.000000,864000.000000,4186.818359,70150144.000000,0.000000,4486409.000000,638452928.000000,0.000000,0.000000,0.951816,0.859060,5.203846,5.203846,514,0,0.951816,0.000000,0.000000,0.859060,0.000000,0.000000
