Scheduler,Number of jobs,Maximum queue time,Mean queue time,Total queue time,Maximum flow,Mean flow,Total flow,Transfer time,Makespan,Core time used, Waiting for a load time, Total waiting for a load time and transfer time, Mean Stretch, Mean Stretch With a Minimum, Max Stretch, Max Stretch With a Minimum, Nb Upgraded Jobs, Nb jobs large queue time, Mean flow stretch 128 jobs, Mean flow stretch 256 jobs, Mean flow stretch 1024 jobs, Mean flow stretch with a minimum 128 jobs, Mean flow stretch with a minimum 256 jobs, Mean flow stretch with a minimum 1024 jobs
FCFS,26847,273995.000000,179562.500000,4820714496.000000,724287.000000,184098.187500,4942483968.000000,4030874.000000,7467714.000000,633456768.000000,666456.000000,4697330.000000,362.823181,300.480286,1068.365601,662.386658,0,26847,362.514648,0.180960,0.127682,300.171661,0.180960,0.127682
FCFS EASY BF,26847,326508.000000,29968.566406,804566080.000000,642814.000000,34500.363281,926231296.000000,4136538.000000,7480299.000000,630836480.000000,465904.000000,4602442.000000,37.091469,35.286194,247.542480,247.542480,0,5703,36.866405,0.182299,0.042788,35.061127,0.182299,0.042788
