Job_unique_id, Job_shared_id, User_id, Selected_endpoint, Credit_lost, New_credit, Job_end_time, Energy_used_watt_hours, Number_of_cores_hours_used, Queue_time, Mean_duration_on_machines, Number_of_cores_used
663, 990, 4, 3, 15302.540557, -3669581243.939660, 20142007.250768, 26.714836, 12.108547, 20141280.737954, 1743.189608, 60
663, 990, 5, 0, 1826.984810, -398110468.945014, 135376576.898418, 83.763918, 81.171856, 135371706.587082, 1743.189608, 60
663, 990, 6, 1, 3411.808194, -630187430.197442, 16573505.187756, 37.491681, 13.083333, 16572720.187756, 1743.189608, 60
663, 990, 7, 2, 5071.227765, -1387346316.029199, 15324680.539603, 10.238394, 9.848905, 15324089.605319, 1743.189608, 60
663, 990, 8, 3, 15302.540557, -3669210478.893162, 20190214.374408, 26.714836, 12.108547, 20189487.861594, 1743.189608, 60
2328, 990, 0, 0, 31135.497075, -374742089.357384, 115563859.938592, 1360.188168, 2688.866080, 115548735.066890, 5590.279424, 640
2328, 990, 1, 2, 64581.381486, -1294457044.085827, 14630468.636846, 171.616630, 348.145845, 14628510.316470, 5590.279424, 640
2328, 990, 2, 2, 64581.381486, -1298433012.528082, 5105110.603239, 171.616630, 348.145845, 5103152.282862, 5590.279424, 640
2328, 990, 3, 1, 33523.773411, -1351076737.033796, 4457685.243311, 386.554667, 537.244444, 4454663.243311, 5590.279424, 640
2328, 990, 4, 3, 231469.623262, -3669812713.562922, 20144263.176386, 323.842350, 401.053443, 20142007.250768, 5590.279424, 640
2328, 990, 5, 0, 31135.497075, -398141604.442089, 135391701.770120, 1360.188168, 2688.866080, 135376576.898418, 5590.279424, 640
2328, 990, 6, 1, 33523.773411, -630220953.970853, 16576527.187756, 386.554667, 537.244444, 16573505.187756, 5590.279424, 640
2328, 990, 7, 2, 64581.381486, -1387410897.410685, 15326638.859980, 171.616630, 348.145845, 15324680.539603, 5590.279424, 640
2328, 990, 8, 3, 231469.623262, -3669441948.516425, 20192470.300026, 323.842350, 401.053443, 20190214.374408, 5590.279424, 640
1364, 990, 0, 0, 110484.332369, -374852573.689753, 115632710.733977, 4991.653266, 382.504419, 115563859.938592, 23784.865572, 20
1364, 990, 1, 2, 297970.553907, -1294755014.639734, 14638227.258443, 791.818032, 43.103453, 14630468.636846, 23784.865572, 20
1364, 990, 2, 2, 297970.553907, -1298730983.081990, 5112869.224835, 791.818032, 43.103453, 5105110.603239, 23784.865572, 20
1364, 990, 3, 1, 171835.108334, -1351248572.142130, 4465946.743311, 2120.869949, 45.897222, 4457685.243311, 23784.865572, 20
1364, 990, 4, 3, 812116.230272, -3670624829.793195, 20154531.721691, 1159.983537, 57.047474, 20144263.176386, 23784.865572, 20
1364, 990, 5, 0, 110484.332369, -398252088.774458, 135460552.565505, 4991.653266, 382.504419, 135391701.770120, 23784.865572, 20
1364, 990, 6, 1, 171835.108334, -630392789.079187, 16584788.687756, 2120.869949, 45.897222, 16576527.187756, 23784.865572, 20
1364, 990, 7, 2, 297970.553907, -1387708867.964592, 15334397.481576, 791.818032, 43.103453, 15326638.859980, 23784.865572, 20
1364, 990, 8, 3, 812116.230272, -3670254064.746697, 20202738.845331, 1159.983537, 57.047474, 20192470.300026, 23784.865572, 20
747, 990, 0, 0, 48135.768152, -374900709.457905, 116003205.709752, 2174.686217, 6174.916263, 115632710.733977, 124688.096356, 60
747, 990, 1, 2, 135772.613765, -1294890787.253499, 14677682.272650, 360.798080, 657.583570, 14638227.258443, 124688.096356, 60
747, 990, 2, 2, 135772.613765, -1298866755.695755, 5152324.239042, 360.798080, 657.583570, 5112869.224835, 124688.096356, 60
747, 990, 3, 2, 135772.613765, -1351384344.755895, 3239697.475219, 360.798080, 657.583570, 3200242.461013, 124688.096356, 60
747, 990, 4, 3, 353542.276690, -3670978372.069885, 20209786.917133, 504.265463, 920.919924, 20154531.721691, 124688.096356, 60
747, 990, 5, 0, 48135.768152, -398300224.542610, 135831047.541280, 2174.686217, 6174.916263, 135460552.565505, 124688.096356, 60
747, 990, 6, 1, 77744.574451, -630470533.653637, 16618335.887756, 948.046798, 559.120000, 16584788.687756, 124688.096356, 60
747, 990, 7, 2, 135772.613765, -1387844640.578357, 15373852.495783, 360.798080, 657.583570, 15334397.481576, 124688.096356, 60
747, 990, 8, 3, 353542.276690, -3670607607.023387, 20257994.040773, 504.265463, 920.919924, 20202738.845331, 124688.096356, 60
2735, 990, 0, 1, 16652.104309, -374917361.562214, 2322578.788772, 157.368750, 2.100000, 2322200.788772, 937.205143, 20
2735, 991, 1, 2, 48652.202370, -1294939439.455869, 14677994.430625, 129.286906, 1.734211, 14677682.272650, 937.205143, 20
2735, 992, 2, 0, 17763.756701, -1298884519.452456, 5104104.824639, 819.236935, 14.786491, 5101443.256289, 937.205143, 20
2735, 993, 3, 0, 17763.756701, -1351402108.512597, 38008794.721394, 819.236935, 14.786491, 38006133.153044, 937.205143, 20
2735, 994, 4, 3, 123358.029607, -3671101730.099492, 20210184.011379, 162.961241, 2.206079, 20209786.917133, 937.205143, 20
2735, 995, 5, 0, 17763.756701, -398317988.299312, 135833709.109630, 819.236935, 14.786491, 135831047.541280, 937.205143, 20
2735, 996, 6, 1, 16652.104309, -630487185.757946, 16618713.887756, 157.368750, 2.100000, 16618335.887756, 937.205143, 20
2735, 997, 7, 2, 48652.202370, -1387893292.780727, 15374164.653758, 129.286906, 1.734211, 15373852.495783, 937.205143, 20
2735, 998, 8, 3, 123358.029607, -3670730965.052994, 20258391.135019, 162.961241, 2.206079, 20257994.040773, 937.205143, 20
3069, 999, 0, 0, 765.002063, -374918126.564277, 116131522.410658, 33.276232, 712.870561, 116003205.709752, 43083.927052, 20
3069, 999, 1, 2, 1775.232424, -1294941214.688293, 14691589.353480, 4.336570, 75.527349, 14677994.430625, 43083.927052, 20
3069, 999, 2, 3, 6420.365453, -1298890939.817909, 5128738.784736, 10.764042, 106.317136, 5109601.700290, 43083.927052, 20
3069, 999, 3, 0, 765.002063, -1351402873.514659, 38137111.422301, 33.276232, 712.870561, 38008794.721394, 43083.927052, 20
3069, 999, 4, 3, 6420.365453, -3671108150.464945, 20229321.095825, 10.764042, 106.317136, 20210184.011379, 43083.927052, 20
3069, 999, 5, 0, 765.002063, -398318753.301374, 135962025.810536, 33.276232, 712.870561, 135833709.109630, 43083.927052, 20
3069, 999, 6, 1, 821.002495, -630488006.760441, 16630000.887756, 9.105289, 62.705556, 16618713.887756, 43083.927052, 20
3069, 999, 7, 2, 1775.232424, -1387895068.013151, 15387759.576613, 4.336570, 75.527349, 15374164.653758, 43083.927052, 20
3069, 999, 8, 3, 6420.365453, -3670737385.418447, 20277528.219465, 10.764042, 106.317136, 20258391.135019, 43083.927052, 20
2191, 999, 0, 0, 72108.790647, -374990235.354924, 116139129.769974, 3379.731976, 887.525253, 116131522.410658, 2753.954982, 420
2191, 999, 1, 2, 249767.684264, -1295190982.372556, 14692534.087794, 663.725169, 110.219003, 14691589.353480, 2753.954982, 420
2191, 999, 2, 0, 72108.790647, -1298963048.608557, 5111712.183955, 3379.731976, 887.525253, 5104104.824639, 2753.954982, 420
2191, 999, 3, 2, 249767.684264, -1351652641.198923, 3240642.209533, 663.725169, 110.219003, 3239697.475219, 2753.954982, 420
2191, 999, 4, 3, 519021.242045, -3671627171.706990, 20230455.822124, 748.564839, 132.384735, 20229321.095825, 2753.954982, 420
2191, 999, 5, 0, 72108.790647, -398390862.092022, 135969633.169851, 3379.731976, 887.525253, 135962025.810536, 2753.954982, 420
2191, 999, 6, 1, 131191.860629, -630619198.621070, 16631329.887756, 1237.344747, 155.050000, 16630000.887756, 2753.954982, 420
2191, 999, 7, 2, 249767.684264, -1388144835.697414, 15388704.310927, 663.725169, 110.219003, 15387759.576613, 2753.954982, 420
2191, 999, 8, 3, 519021.242045, -3671256406.660492, 20278662.945764, 748.564839, 132.384735, 20277528.219465, 2753.954982, 420
3056, 999, 0, 1, 29305.307584, -375019540.662508, 2329721.455439, 334.664537, 79.362963, 2322578.788772, 8192.881750, 40
3056, 999, 1, 2, 73748.811539, -1295264731.184095, 14695742.954396, 191.406098, 35.654073, 14692534.087794, 8192.881750, 40
3056, 999, 2, 0, 31104.915174, -1298994153.523731, 5131222.093646, 1358.961822, 216.776774, 5111712.183955, 8192.881750, 40
3056, 999, 3, 0, 31104.915174, -1351683746.114097, 38156621.331992, 1358.961822, 216.776774, 38137111.422301, 8192.881750, 40
3056, 999, 4, 3, 231641.117246, -3671858812.824235, 20233365.906162, 325.132508, 32.334267, 20230455.822124, 8192.881750, 40
3056, 999, 5, 0, 31104.915174, -398421967.007196, 135989143.079542, 1358.961822, 216.776774, 135969633.169851, 8192.881750, 40
3056, 999, 6, 1, 29305.307584, -630648503.928654, 16638472.554423, 334.664537, 79.362963, 16631329.887756, 8192.881750, 40
3056, 999, 7, 2, 73748.811539, -1388218584.508953, 15391913.177530, 191.406098, 35.654073, 15388704.310927, 8192.881750, 40
3056, 999, 8, 3, 231641.117246, -3671488047.777738, 20281573.029802, 325.132508, 32.334267, 20278662.945764, 8192.881750, 40
1089, 999, 0, 0, 2803.354092, -375022344.016600, 116187497.580873, 127.229662, 1074.840242, 116139129.769974, 17112.101509, 80
1089, 999, 1, 2, 6671.168189, -1295271402.352284, 14701473.731155, 11.344558, 127.350595, 14695742.954396, 17112.101509, 80
1089, 999, 2, 3, 23142.169216, -1299017295.692947, 5135952.564652, 39.289033, 160.306220, 5128738.784736, 17112.101509, 80
1089, 999, 3, 0, 2803.354092, -1351686549.468189, 38204989.142891, 127.229662, 1074.840242, 38156621.331992, 17112.101509, 80
1089, 999, 4, 3, 23142.169216, -3671881954.993452, 20240579.686078, 39.289033, 160.306220, 20233365.906162, 17112.101509, 80
1089, 999, 5, 0, 2803.354092, -398424770.361288, 136037510.890441, 127.229662, 1074.840242, 135989143.079542, 17112.101509, 80
1089, 999, 6, 1, 4403.206444, -630652907.135098, 16645608.592885, 47.382716, 158.578632, 16638472.554423, 17112.101509, 80
1089, 999, 7, 2, 6671.168189, -1388225255.677142, 15397643.954289, 11.344558, 127.350595, 15391913.177530, 17112.101509, 80
1089, 999, 8, 3, 23142.169216, -3671511189.946954, 20288786.809718, 39.289033, 160.306220, 20281573.029802, 17112.101509, 80
1, 999, 0, 1, 52240.722495, -375074584.739095, 2329731.455439, 414.173306, 0.055556, 2329721.455439, 12.167166, 20
1, 999, 1, 2, 112348.521740, -1295383750.874025, 14701478.308097, 254.311662, 0.025427, 14701473.731155, 12.167166, 20
1, 999, 2, 0, 78266.489262, -1299095562.182209, 5131251.634011, 3169.295325, 0.164113, 5131222.093646, 12.167166, 20
1, 999, 3, 1, 52240.722495, -1351738790.190684, 4465956.743311, 414.173306, 0.055556, 4465946.743311, 12.167166, 20
1, 999, 4, 3, 599741.658045, -3672481696.651497, 20240584.237434, 812.947669, 0.025285, 20240579.686078, 12.167166, 20
1, 999, 5, 0, 78266.489262, -398503036.850550, 136037540.430807, 3169.295325, 0.164113, 136037510.890441, 12.167166, 20
1, 999, 6, 1, 52240.722495, -630705147.857593, 16645618.592885, 414.173306, 0.055556, 16645608.592885, 12.167166, 20
1, 999, 7, 2, 112348.521740, -1388337604.198883, 15397648.531230, 254.311662, 0.025427, 15397643.954289, 12.167166, 20
1, 999, 8, 3, 599741.658045, -3672110931.604999, 20288791.361075, 812.947669, 0.025285, 20288786.809718, 12.167166, 20
2276, 999, 0, 0, 897113.388955, -375971698.128049, 116209803.649882, 40096.697722, 123.922606, 116187497.580873, 7523.514980, 20
2276, 1000, 1, 2, 2657046.087423, -1298040796.961447, 14703865.124852, 7060.754751, 13.260093, 14701478.308097, 7523.514980, 20
2276, 1001, 2, 3, 6637515.635210, -1305733077.817419, 5139279.405473, 9464.251723, 18.482449, 5135952.564652, 7523.514980, 20
2276, 1002, 3, 2, 2657046.087423, -1354395836.278106, 3243029.026289, 7060.754751, 13.260093, 3240642.209533, 7523.514980, 20
2276, 1003, 4, 3, 6637515.635210, -3679119212.286707, 20243911.078255, 9464.251723, 18.482449, 20240584.237434, 7523.514980, 20
2276, 1004, 5, 0, 897113.388955, -399400150.239505, 136059846.499816, 40096.697722, 123.922606, 136037540.430807, 7523.514980, 20
2276, 1005, 6, 1, 1999623.123174, -632704770.980767, 16647692.926218, 24680.291667, 11.524074, 16645618.592885, 7523.514980, 20
2276, 1006, 7, 2, 2657046.087423, -1390994650.286305, 15400035.347985, 7060.754751, 13.260093, 15397648.531230, 7523.514980, 20
2276, 1007, 8, 3, 6637515.635210, -3678748447.240209, 20292118.201895, 9464.251723, 18.482449, 20288791.361075, 7523.514980, 20
2071, 1008, 0, 0, 2721476.009839, -378693174.137888, 116619366.085249, 128343.982633, 36405.549810, 116209803.649882, 138200.704784, 320
2071, 1008, 1, 2, 8539382.098146, -1306580179.059593, 14747734.127312, 22692.298417, 3899.466885, 14703865.124852, 138200.704784, 320
2071, 1008, 2, 2, 8539382.098146, -1314272459.915565, 5196193.241502, 22692.298417, 3899.466885, 5152324.239042, 138200.704784, 320
2071, 1008, 3, 3, 19696561.142067, -1374092397.420173, 4892642.840390, 28905.120958, 5429.485746, 4831561.125748, 138200.704784, 320
2071, 1008, 4, 3, 19696561.142067, -3698815773.428774, 20304992.792896, 28905.120958, 5429.485746, 20243911.078255, 138200.704784, 320
2071, 1008, 5, 0, 2721476.009839, -402121626.249344, 136469408.935184, 128343.982633, 36405.549810, 136059846.499816, 138200.704784, 320
2071, 1008, 6, 1, 3426156.568772, -636130927.549538, 16685982.592885, 35677.880494, 3403.525926, 16647692.926218, 138200.704784, 320
2071, 1008, 7, 2, 8539382.098146, -1399534032.384451, 15443904.350445, 22692.298417, 3899.466885, 15400035.347985, 138200.704784, 320
2071, 1008, 8, 3, 19696561.142067, -3698445008.382276, 20353199.916536, 28905.120958, 5429.485746, 20292118.201895, 138200.704784, 320
233, 1008, 0, 0, 280367.218847, -378973541.356735, 116708750.485595, 13066.875219, 7945.280031, 116619366.085249, 53778.987670, 320
233, 1009, 1, 2, 878317.576519, -1307458496.636112, 14773731.082320, 2334.014841, 2310.840445, 14747734.127312, 53778.987670, 320
233, 1010, 2, 3, 2037716.192705, -1316310176.108270, 5152614.000799, 2967.082182, 1185.297362, 5139279.405473, 53778.987670, 320
233, 1011, 3, 0, 280367.218847, -1374372764.639020, 38294373.543237, 13066.875219, 7945.280031, 38204989.142891, 53778.987670, 320
233, 1012, 4, 3, 2037716.192705, -3700853489.621479, 20318327.388222, 2967.082182, 1185.297362, 20304992.792896, 53778.987670, 320
233, 1013, 5, 0, 280367.218847, -402401993.468190, 136558793.335530, 13066.875219, 7945.280031, 136469408.935184, 53778.987670, 320
233, 1014, 6, 1, 510549.147102, -636641476.696640, 16772382.592885, 6301.438363, 7680.000000, 16685982.592885, 53778.987670, 320
233, 1015, 7, 2, 878317.576519, -1400412349.960970, 15469901.305453, 2334.014841, 2310.840445, 15443904.350445, 53778.987670, 320
233, 1016, 8, 3, 2037716.192705, -3700482724.574981, 20366534.511862, 2967.082182, 1185.297362, 20353199.916536, 53778.987670, 320
71, 1017, 0, 0, 984651.758542, -379958193.115277, 116708997.743618, 45497.941949, 6.868278, 116708750.485595, 85.222897, 100
71, 1018, 1, 2, 2720046.315601, -1310178542.951713, 14773758.694489, 7228.169672, 0.767005, 14773731.082320, 85.222897, 100
71, 1019, 2, 0, 984651.758542, -1317294827.866812, 5131498.892034, 45497.941949, 6.868278, 5131251.634011, 85.222897, 100
71, 1020, 3, 0, 984651.758542, -1375357416.397562, 38294620.801260, 45497.941949, 6.868278, 38294373.543237, 85.222897, 100
71, 1021, 4, 3, 7185987.765352, -3708039477.386831, 20318364.409620, 10424.312785, 1.028372, 20318327.388222, 85.222897, 100
71, 1022, 5, 0, 984651.758542, -403386645.226732, 136559040.593553, 45497.941949, 6.868278, 136558793.335530, 85.222897, 100
71, 1023, 6, 1, 1198140.624589, -637839617.321230, 16772411.592885, 14788.016667, 0.805556, 16772382.592885, 85.222897, 100
71, 1024, 7, 2, 2720046.315601, -1403132396.276571, 15469928.917622, 7228.169672, 0.767005, 15469901.305453, 85.222897, 100
71, 1025, 8, 3, 7185987.765352, -3707668712.340333, 20366571.533260, 10424.312785, 1.028372, 20366534.511862, 85.222897, 100
1341, 1026, 0, 1, 29520.838206, -379987713.953483, 2333376.455439, 270.241512, 121.500000, 2329731.455439, 36731.268459, 120
1341, 1026, 1, 1, 29520.838206, -1310208063.789919, 616084.404739, 270.241512, 121.500000, 612439.404739, 36731.268459, 120
1341, 1026, 2, 3, 379166.766002, -1317673994.632814, 5169801.758151, 532.531476, 572.925245, 5152614.000799, 36731.268459, 120
1341, 1026, 3, 0, 50898.545857, -1375408314.943419, 38409869.016486, 2223.773490, 3841.607174, 38294620.801260, 36731.268459, 120
1341, 1026, 4, 3, 379166.766002, -3708418644.152833, 20335552.166972, 532.531476, 572.925245, 20318364.409620, 36731.268459, 120
1341, 1026, 5, 0, 50898.545857, -403437543.772589, 136674288.808779, 2223.773490, 3841.607174, 136559040.593553, 36731.268459, 120
1341, 1026, 6, 1, 29520.838206, -637869138.159436, 16776056.592885, 270.241512, 121.500000, 16772411.592885, 36731.268459, 120
1341, 1026, 7, 2, 114163.985876, -1403246560.262447, 15480773.018877, 296.359111, 361.470042, 15469928.917622, 36731.268459, 120
1341, 1026, 8, 3, 379166.766002, -3708047879.106335, 20383759.290612, 532.531476, 572.925245, 20366571.533260, 36731.268459, 120
946, 1026, 0, 0, 1462405.698437, -381450119.651920, 116739512.909746, 65362.548147, 678.114803, 116708997.743618, 10533.137495, 80
946, 1026, 1, 2, 3685137.616565, -1313893201.406484, 14777191.405848, 9792.774412, 76.282475, 14773758.694489, 10533.137495, 80
946, 1026, 2, 0, 1462405.698437, -1319136400.331251, 5162014.058162, 65362.548147, 678.114803, 5131498.892034, 10533.137495, 80
946, 1026, 3, 2, 3685137.616565, -1379093452.559984, 3246461.737648, 9792.774412, 76.282475, 3243029.026289, 10533.137495, 80
946, 1026, 4, 3, 10819536.793277, -3719238180.946109, 20340103.339465, 15427.061025, 101.137167, 20335552.166972, 10533.137495, 80
946, 1026, 5, 0, 1462405.698437, -404899949.471026, 136704803.974907, 65362.548147, 678.114803, 136674288.808779, 10533.137495, 80
946, 1026, 6, 1, 1869552.157315, -639738690.316751, 16779690.092885, 23074.894461, 80.744444, 16776056.592885, 10533.137495, 80
946, 1026, 7, 2, 3685137.616565, -1406931697.879013, 15484205.730236, 9792.774412, 76.282475, 15480773.018877, 10533.137495, 80
946, 1026, 8, 3, 10819536.793277, -3718867415.899611, 20388310.463105, 15427.061025, 101.137167, 20383759.290612, 10533.137495, 80
388, 1026, 0, 1, 2072322.861549, -383522442.513469, 2334558.955439, 15941.638917, 262.777778, 2333376.455439, 2515.021127, 800
388, 1026, 1, 1, 2072322.861549, -1315965524.268033, 617266.904739, 15941.638917, 262.777778, 616084.404739, 2515.021127, 800
388, 1026, 2, 0, 2201525.475262, -1321337925.806513, 5168991.935917, 102609.048877, 1550.639501, 5162014.058162, 2515.021127, 800
388, 1026, 3, 1, 2072322.861549, -1381165775.421533, 4467139.243311, 15941.638917, 262.777778, 4465956.743311, 2515.021127, 800
388, 1026, 4, 3, 16015315.496175, -3735253496.442284, 20341144.181512, 23357.424122, 231.298233, 20340103.339465, 2515.021127, 800
388, 1026, 5, 0, 2201525.475262, -407101474.946288, 136711781.852662, 102609.048877, 1550.639501, 136704803.974907, 2515.021127, 800
388, 1026, 6, 1, 2072322.861549, -641811013.178300, 16780872.592885, 15941.638917, 262.777778, 16779690.092885, 2515.021127, 800
388, 1026, 7, 2, 6432727.481345, -1413364425.360357, 15485064.594943, 17094.137487, 190.858824, 15484205.730236, 2515.021127, 800
388, 1026, 8, 3, 16015315.496175, -3734882731.395786, 20389351.305152, 23357.424122, 231.298233, 20388310.463105, 2515.021127, 800
1874, 1026, 0, 0, 342.593311, -383522785.106780, 116750734.660412, 16.094794, 748.116711, 116739512.909746, 3839.726139, 240
1874, 1026, 1, 2, 972.392898, -1315966496.660931, 14778430.209617, 2.584008, 82.586918, 14777191.405848, 3839.726139, 240
1874, 1026, 2, 3, 3138.955380, -1321341064.761893, 5171475.508271, 6.130836, 111.583341, 5169801.758151, 3839.726139, 240
1874, 1026, 3, 1, 634.939175, -1381166410.360708, 4468363.843311, 6.704688, 81.640000, 4467139.243311, 3839.726139, 240
1874, 1026, 4, 3, 3138.955380, -3735256635.397664, 20342817.931632, 6.130836, 111.583341, 20341144.181512, 3839.726139, 240
1874, 1026, 5, 0, 342.593311, -407101817.539599, 136723003.603329, 16.094794, 748.116711, 136711781.852662, 3839.726139, 240
1874, 1026, 6, 1, 634.939175, -641811648.117475, 16782097.192885, 6.704688, 81.640000, 16780872.592885, 3839.726139, 240
1874, 1026, 7, 2, 972.392898, -1413365397.753255, 15486303.398713, 2.584008, 82.586918, 15485064.594943, 3839.726139, 240
1874, 1026, 8, 3, 3138.955380, -3734885870.351166, 20391025.055272, 6.130836, 111.583341, 20389351.305152, 3839.726139, 240
762, 1026, 0, 0, 7397265.873757, -390920050.980537, 117263696.031016, 344777.232081, 8549.356177, 116750734.660412, 184731.660210, 60
762, 1026, 1, 2, 22203514.257153, -1338170010.918084, 14841468.960123, 59002.954269, 1050.645842, 14778430.209617, 184731.660210, 60
762, 1026, 2, 3, 53827914.305133, -1375168979.067026, 5247979.861336, 78543.807488, 1275.072551, 5171475.508271, 184731.660210, 60
762, 1026, 3, 3, 53827914.305133, -1434994324.665841, 4969147.193455, 78543.807488, 1275.072551, 4892642.840390, 184731.660210, 60
762, 1026, 4, 3, 53827914.305133, -3789084549.702797, 20419322.284697, 78543.807488, 1275.072551, 20342817.931632, 184731.660210, 60
762, 1026, 5, 0, 7397265.873757, -414499083.413356, 137235964.973933, 344777.232081, 8549.356177, 136723003.603329, 184731.660210, 60
762, 1026, 6, 1, 10366971.593932, -652178619.711406, 16868519.359551, 127954.052778, 1440.369444, 16782097.192885, 184731.660210, 60
762, 1026, 7, 2, 22203514.257153, -1435568912.010408, 15549342.149218, 59002.954269, 1050.645842, 15486303.398713, 184731.660210, 60
762, 1026, 8, 3, 53827914.305133, -3788713784.656299, 20467529.408338, 78543.807488, 1275.072551, 20391025.055272, 184731.660210, 60
1441, 1026, 0, 0, 1935194.714875, -392855245.695412, 117425397.157371, 87440.694365, 6288.377136, 117263696.031016, 51983.392146, 140
1441, 1026, 1, 2, 5162948.458146, -1343332959.376230, 14856994.790505, 13719.864713, 603.782293, 14841468.960123, 51983.392146, 140
1441, 1026, 2, 1, 2393174.744615, -1377562153.811641, 5198860.937794, 23643.980000, 256.316667, 5192269.937794, 51983.392146, 140
1441, 1026, 3, 2, 5162948.458146, -1440157273.123986, 3261987.568030, 13719.864713, 603.782293, 3246461.737648, 51983.392146, 140
1441, 1026, 4, 3, 14256918.826045, -3803341468.528842, 20443437.896545, 20447.486023, 937.829350, 20419322.284697, 51983.392146, 140
1441, 1026, 5, 0, 1935194.714875, -416434278.128231, 137397666.100288, 87440.694365, 6288.377136, 137235964.973933, 51983.392146, 140
1441, 1026, 6, 1, 2393174.744615, -654571794.456022, 16875110.359551, 23643.980000, 256.316667, 16868519.359551, 51983.392146, 140
1441, 1026, 7, 2, 5162948.458146, -1440731860.468554, 15564867.979601, 13719.864713, 603.782293, 15549342.149218, 51983.392146, 140
1441, 1026, 8, 3, 14256918.826045, -3802970703.482344, 20491645.020185, 20447.486023, 937.829350, 20467529.408338, 51983.392146, 140
3226, 1026, 0, 0, 24007.743549, -392879253.438962, 117434137.173936, 1118.817285, 97.111295, 117425397.157371, 3014.494896, 40
3226, 1026, 1, 2, 78257.539125, -1343411216.915355, 14857976.248808, 207.959242, 10.905092, 14856994.790505, 3014.494896, 40
3226, 1026, 2, 0, 24007.743549, -1377586161.555190, 5177731.952481, 1118.817285, 97.111295, 5168991.935917, 3014.494896, 40
3226, 1026, 3, 1, 54052.701870, -1440211325.825856, 4469396.718311, 599.805176, 11.476389, 4468363.843311, 3014.494896, 40
3226, 1026, 4, 3, 174139.230484, -3803515607.759326, 20444741.526264, 252.668794, 14.484775, 20443437.896545, 3014.494896, 40
3226, 1026, 5, 0, 24007.743549, -416458285.871781, 137406406.116852, 1118.817285, 97.111295, 137397666.100288, 3014.494896, 40
3226, 1026, 6, 1, 54052.701870, -654625847.157891, 16876143.234551, 599.805176, 11.476389, 16875110.359551, 3014.494896, 40
3226, 1026, 7, 2, 78257.539125, -1440810118.007679, 15565849.437903, 207.959242, 10.905092, 15564867.979601, 3014.494896, 40
3226, 1026, 8, 3, 174139.230484, -3803144842.712828, 20492948.649904, 252.668794, 14.484775, 20491645.020185, 3014.494896, 40
1521, 1026, 0, 1, 30561.139724, -392909814.578686, 2340199.955439, 377.200000, 250.711111, 2334558.955439, 25124.782455, 160
1521, 1026, 1, 2, 79920.966702, -1343491137.882058, 14865786.716465, 207.416750, 347.131896, 14857976.248808, 25124.782455, 160
1521, 1026, 2, 2, 79920.966702, -1377666082.521893, 5204003.709160, 207.416750, 347.131896, 5196193.241502, 25124.782455, 160
1521, 1026, 3, 2, 79920.966702, -1440291246.792558, 3269798.035688, 207.416750, 347.131896, 3261987.568030, 25124.782455, 160
1521, 1026, 4, 3, 257339.251629, -3803772947.010954, 20456038.894718, 361.157018, 502.105265, 20444741.526264, 25124.782455, 160
1521, 1026, 5, 0, 34558.285912, -416492844.157693, 137482156.410562, 1509.833446, 3366.679720, 137406406.116852, 25124.782455, 160
1521, 1026, 6, 1, 30561.139724, -654656408.297616, 16881784.234551, 377.200000, 250.711111, 16876143.234551, 25124.782455, 160
1521, 1026, 7, 2, 79920.966702, -1440890038.974382, 15573659.905561, 207.416750, 347.131896, 15565849.437903, 25124.782455, 160
1521, 1026, 8, 3, 257339.251629, -3803402181.964457, 20504246.018358, 361.157018, 502.105265, 20492948.649904, 25124.782455, 160
1789, 1026, 0, 0, 9870.901405, -392919685.480090, 117543482.450454, 399.676091, 6074.737584, 117434137.173936, 39811.889873, 200
1789, 1026, 1, 2, 16588.470570, -1343507726.352628, 14879525.785108, 37.478142, 763.281591, 14865786.716465, 39811.889873, 200
1789, 1026, 2, 2, 16588.470570, -1377682670.992462, 5217742.777803, 37.478142, 763.281591, 5204003.709160, 39811.889873, 200
1789, 1026, 3, 2, 16588.470570, -1440307835.263128, 3283537.104331, 37.478142, 763.281591, 3269798.035688, 39811.889873, 200
1789, 1026, 4, 3, 75533.322086, -3803848480.333040, 20472347.109048, 102.086671, 906.011907, 20456038.894718, 39811.889873, 200
1789, 1026, 5, 0, 9870.901405, -416502715.059098, 137591501.687079, 399.676091, 6074.737584, 137482156.410562, 39811.889873, 200
1789, 1026, 6, 1, 13547.868423, -654669956.166038, 16901639.234551, 112.302322, 1103.055556, 16881784.234551, 39811.889873, 200
1789, 1026, 7, 2, 16588.470570, -1440906627.444952, 15587398.974204, 37.478142, 763.281591, 15573659.905561, 39811.889873, 200
1789, 1026, 8, 3, 75533.322086, -3803477715.286542, 20520554.232688, 102.086671, 906.011907, 20504246.018358, 39811.889873, 200
1691, 1026, 0, 0, 316.024106, -392920001.504196, 117545231.295660, 14.922016, 77.726454, 117543482.450454, 627.201869, 160
1691, 1027, 1, 2, 828.106021, -1343508554.458649, 14879738.775709, 2.200584, 9.466249, 14879525.785108, 627.201869, 160
1691, 1028, 2, 0, 316.024106, -1377682987.016568, 5179480.797687, 14.922016, 77.726454, 5177731.952481, 627.201869, 160
1691, 1029, 3, 1, 420.841334, -1440308256.104462, 4469682.718311, 4.466222, 12.711111, 4469396.718311, 627.201869, 160
1691, 1030, 4, 3, 2878.634685, -3803851358.967726, 20472608.080716, 5.622392, 11.598741, 20472347.109048, 627.201869, 160
