9301,1.000000,0,296,1091096,1,64,425,1440,296,0.986667
9302,0.787879,0,200,1091098,1,0,425,1440,200,0.693333
9303,0.790262,0,203,1091098,1,0,425,1440,203,0.703333
9304,0.836735,0,279,1091098,1,0,425,1440,279,0.836735
9305,0.884536,0,421,1091098,1,0,425,1440,421,0.884536
9308,0.779468,0,199,1091100,1,0,425,1440,199,0.683333
9309,0.797203,0,222,1091100,1,0,425,1440,222,0.760000
9310,0.934978,0,828,1091100,1,0,425,1440,828,0.934978
9313,0.771863,0,199,1091102,1,0,425,1440,199,0.676667
9314,0.772727,0,200,1091102,1,0,425,1440,200,0.680000
9315,0.836957,0,304,1091102,1,0,425,1440,304,0.836957
9316,0.956012,0,1300,1091102,1,0,425,1440,1300,0.956012
9320,0.766917,0,202,1091104,1,0,425,1440,202,0.680000
9321,0.935010,0,890,1091104,1,0,425,1440,890,0.935010
9322,0.746988,0,185,1091105,1,0,425,1440,185,0.620000
9323,0.762264,0,201,1091105,1,0,425,1440,201,0.673333
9324,0.763158,0,202,1091105,1,0,425,1440,202,0.676667
9325,0.790698,0,237,1091105,1,0,425,1440,237,0.790698
9326,0.756654,0,199,1091106,1,0,425,1440,199,0.663333
9327,0.812865,0,278,1091106,1,0,425,1440,278,0.812865
9328,0.961654,0,1605,1091106,1,0,425,1440,1605,0.961654
9330,0.753968,0,188,1091174,1,0,425,1440,188,0.633333
9331,0.804416,0,253,1091174,1,0,425,1440,253,0.804416
9336,0.813953,0,280,1091176,1,0,425,1440,280,0.813953
9337,0.823204,0,298,1091176,1,0,425,1440,298,0.823204
9338,0.828244,0,198,1091177,1,0,425,1440,198,0.723333
9339,0.960000,0,1061,1091177,1,0,425,1440,1061,0.960000
9340,0.822394,0,195,1091178,1,0,425,1440,195,0.710000
9341,0.962723,0,1170,1091178,1,0,425,1440,1170,0.962723
9345,0.819549,0,202,1091180,1,0,425,1440,202,0.726667
9346,0.854545,0,266,1091180,1,0,425,1440,266,0.854545
9347,0.952475,0,946,1091180,1,0,425,1440,946,0.952475
9348,0.813688,0,199,1091181,1,0,425,1440,199,0.713333
9349,0.814394,0,200,1091181,1,0,425,1440,200,0.716667
9350,0.963378,0,1274,1091181,1,0,425,1440,1274,0.963378
9351,0.809886,0,199,1091182,1,0,425,1440,199,0.710000
9352,0.811321,0,201,1091182,1,0,425,1440,201,0.716667
9353,0.781570,0,229,1091196,1,0,425,1440,229,0.763333
9355,0.784091,0,200,1091199,1,0,425,1440,200,0.690000
9356,0.788104,0,205,1091199,1,0,425,1440,205,0.706667
9357,0.788889,0,206,1091199,1,0,425,1440,206,0.710000
9358,0.838068,0,288,1091199,1,0,425,1440,288,0.838068
9359,0.840336,0,293,1091199,1,0,425,1440,293,0.840336
9360,0.948323,0,1039,1091199,1,0,425,1440,1039,0.948323
9371,0.772388,0,204,1091203,1,0,425,1440,204,0.690000
9372,0.833333,0,302,1091203,1,0,425,1440,302,0.833333
9373,0.862613,0,380,1091203,1,0,425,1440,380,0.862613
9374,0.944995,0,1045,1091203,1,0,425,1440,1045,0.944995
9381,0.737705,0,180,1091206,1,0,425,1440,180,0.600000
9382,0.797468,0,252,1091206,1,0,425,1440,252,0.797468
9383,0.937622,0,962,1091206,1,0,425,1440,962,0.937622
9386,0.818770,0,245,1091208,1,0,425,1440,245,0.818770
9405,0.709677,0,153,1091215,1,0,425,1440,153,0.513333
9406,0.775000,0,216,1091215,1,0,425,1440,216,0.723333
9407,0.780488,0,223,1091215,1,0,425,1440,223,0.746667
9408,0.817391,0,281,1091215,1,0,425,1440,281,0.817391
9409,0.953471,0,1290,1091215,1,0,425,1440,1290,0.953471
9410,0.761194,0,204,1091216,1,0,425,1440,204,0.680000
9411,0.768116,0,212,1091216,1,0,425,1440,212,0.706667
9412,0.899054,0,570,1091216,1,0,425,1440,570,0.899054
9420,0.788991,0,154,1091218,1,0,425,1440,154,0.573333
9431,0.787234,0,171,1091222,1,0,425,1440,171,0.616667
9432,0.804688,0,192,1091222,1,0,425,1440,192,0.686667
9433,0.824561,0,221,1091222,1,0,425,1440,221,0.783333
9434,0.837134,0,243,1091222,1,0,425,1440,243,0.837134
9435,0.865952,0,309,1091222,1,0,425,1440,309,0.865952
9436,0.906367,0,470,1091222,1,0,425,1440,470,0.906367
9437,0.906716,0,472,1091222,1,0,425,1440,472,0.906716
9438,0.822300,0,223,1091223,1,0,425,1440,223,0.786667
9439,0.838608,0,252,1091223,1,0,425,1440,252,0.838608
9440,0.867876,0,322,1091223,1,0,425,1440,322,0.867876
9441,0.868895,0,325,1091223,1,0,425,1440,325,0.868895
9442,0.890086,0,400,1091223,1,0,425,1440,400,0.890086
9443,0.949704,0,950,1091223,1,0,425,1440,950,0.949704
9306,1.500000,0,202,1091099,1,0,425,1440,202,1.330000
9307,1.436066,0,241,1091099,1,0,425,1440,241,1.436066
9311,1.421222,0,247,1091101,1,0,425,1440,247,1.421222
9312,1.364902,0,295,1091101,1,0,425,1440,295,1.364902
9317,1.490494,0,199,1091103,1,0,425,1440,199,1.306667
9318,1.416129,0,246,1091103,1,0,425,1440,246,1.416129
9319,1.082905,0,1492,1091103,1,0,425,1440,1492,1.082905
9329,1.466418,0,204,1091107,1,0,425,1440,204,1.310000
9332,1.216730,0,199,1091175,1,0,425,1440,199,1.066667
9333,1.095960,0,530,1091175,1,0,425,1440,530,1.095960
9334,1.084319,0,612,1091175,1,0,425,1440,612,1.084319
9335,1.046191,0,1170,1091175,1,0,425,1440,1170,1.046191
9342,1.200000,0,201,1091179,1,0,425,1440,201,1.060000
9343,1.150997,0,287,1091179,1,0,425,1440,287,1.150997
9344,1.053053,0,935,1091179,1,0,425,1440,935,1.053053
9354,1.115512,0,239,1091197,1,0,425,1440,239,1.115512
9361,1.121673,0,199,1091200,1,0,425,1440,199,0.983333
9362,1.119403,0,204,1091200,1,0,425,1440,204,1.000000
9363,1.116981,0,201,1091201,1,0,425,1440,201,0.986667
9364,1.116541,0,202,1091201,1,0,425,1440,202,0.990000
9365,1.086351,0,295,1091201,1,0,425,1440,295,1.086351
9366,1.030754,0,944,1091201,1,0,425,1440,944,1.030754
9367,1.022080,0,1340,1091201,1,0,425,1440,1340,1.022080
9368,1.113636,0,200,1091202,1,0,425,1440,200,0.980000
9369,1.113208,0,201,1091202,1,0,425,1440,201,0.983333
9370,1.086957,0,281,1091202,1,0,425,1440,281,1.086957
9375,1.105660,0,201,1091204,1,0,425,1440,201,0.976667
9376,1.126126,0,158,1091204,1,0,425,1440,158,0.833333
9377,1.116883,0,167,1091205,1,0,425,1440,167,0.860000
9378,1.113445,0,174,1091205,1,0,425,1440,174,0.883333
9379,1.084375,0,256,1091205,1,0,425,1440,256,1.084375
9380,1.030033,0,835,1091205,1,0,425,1440,835,1.030033
9384,1.028571,0,811,1091207,1,0,425,1440,811,1.028571
9385,1.025853,0,903,1091207,1,0,425,1440,903,1.025853
9387,1.080702,0,221,1091209,1,0,425,1440,221,1.026667
9388,1.077703,0,232,1091209,1,0,425,1440,232,1.063333
9389,1.073482,0,249,1091209,1,0,425,1440,249,1.073482
9390,1.043152,0,469,1091209,1,0,425,1440,469,1.043152
9391,1.094017,0,170,1091210,1,0,425,1440,170,0.853333
9392,1.089744,0,170,1091211,1,0,425,1440,170,0.850000
9393,1.084677,0,184,1091211,1,0,425,1440,184,0.896667
9394,1.068852,0,241,1091211,1,0,425,1440,241,1.068852
9395,1.068404,0,243,1091211,1,0,425,1440,243,1.068404
9396,1.068182,0,244,1091211,1,0,425,1440,244,1.068182
9397,1.055703,0,313,1091211,1,0,425,1440,313,1.055703
9398,1.085837,0,169,1091212,1,0,425,1440,169,0.843333
9399,1.066667,0,236,1091212,1,0,425,1440,236,1.066667
9400,1.056338,0,291,1091212,1,0,425,1440,291,1.056338
9401,1.016722,0,1132,1091212,1,0,425,1440,1132,1.016722
9402,1.078603,0,165,1091214,1,0,425,1440,165,0.823333
9403,1.053412,0,273,1091214,1,0,425,1440,273,1.053412
9404,1.033088,0,480,1091214,1,0,425,1440,480,1.033088
9413,1.068807,0,154,1091217,1,0,425,1440,154,0.776667
9414,1.325103,0,243,1091217,1,64,425,1440,243,1.073333
9415,1.323771,0,244,1091217,1,64,425,1440,244,1.076667
9416,1.305019,0,259,1091217,1,64,425,1440,259,1.126667
9417,1.202564,0,390,1091217,1,64,425,1440,390,1.202564
9418,1.143116,0,552,1091217,1,64,425,1440,552,1.143116
9419,1.138840,0,569,1091217,1,64,425,1440,569,1.138840
9421,1.330472,0,233,1091219,1,64,425,1440,233,1.033333
9422,1.299611,0,257,1091219,1,64,425,1440,257,1.113333
9423,1.219373,0,351,1091219,1,64,425,1440,351,1.219373
9424,1.212707,0,362,1091219,1,64,425,1440,362,1.212707
9425,1.170354,0,452,1091219,1,64,425,1440,452,1.170354
9426,1.088000,0,875,1091219,1,64,425,1440,875,1.088000
9427,1.324786,0,234,1091220,1,64,425,1440,234,1.033333
9428,1.251656,0,302,1091220,1,64,425,1440,302,1.251656
9429,1.086857,0,875,1091220,1,64,425,1440,875,1.086857
9430,1.265018,0,283,1091221,1,64,425,1440,283,1.193333
9444,1.297521,0,242,1091224,1,64,425,1440,242,1.046667
9445,1.000000,0,280,1091296,1,64,425,1440,280,0.933333
9447,0.787072,0,199,1091298,1,0,425,1440,199,0.690000
9448,0.808874,0,229,1091298,1,0,425,1440,229,0.790000
9449,0.830303,0,266,1091298,1,0,425,1440,266,0.830303
9450,0.862408,0,343,1091298,1,0,425,1440,343,0.862408
9451,0.806780,0,231,1091299,1,0,425,1440,231,0.793333
9452,0.810000,0,236,1091299,1,0,425,1440,236,0.810000
9453,0.828313,0,268,1091299,1,0,425,1440,268,0.828313
9454,0.893058,0,469,1091299,1,0,425,1440,469,0.893058
