9301,1.000000,0,296,1091096,1,64,425,1440,296,0.986667
9302,0.992424,0,254,1091098,1,54,425,1440,254,0.873333
9303,0.992509,0,257,1091098,1,54,425,1440,257,0.883333
9304,0.994169,0,333,1091098,1,54,425,1440,333,0.994169
9305,0.995876,0,475,1091098,1,54,425,1440,475,0.995876
9306,0.988722,0,256,1091099,1,54,425,1440,256,0.876667
9307,0.990164,0,295,1091099,1,54,425,1440,295,0.990164
9317,0.973384,0,253,1091103,1,54,425,1440,253,0.853333
9318,0.977419,0,300,1091103,1,54,425,1440,300,0.977419
9319,0.995501,0,1546,1091103,1,54,425,1440,1546,0.995501
9326,0.961977,0,253,1091106,1,54,425,1440,253,0.843333
9327,0.970760,0,332,1091106,1,54,425,1440,332,0.970760
9328,0.994008,0,1659,1091106,1,54,425,1440,1659,0.994008
9308,0.817491,0,199,1091100,1,0,425,1440,199,0.716667
9309,0.832168,0,222,1091100,1,0,425,1440,222,0.793333
9310,0.946188,0,828,1091100,1,0,425,1440,828,0.946188
9311,0.842444,0,247,1091101,1,0,425,1440,247,0.842444
9312,0.863510,0,295,1091101,1,0,425,1440,295,0.863510
9313,0.809886,0,199,1091102,1,0,425,1440,199,0.710000
9314,0.810606,0,200,1091102,1,0,425,1440,200,0.713333
9315,0.864130,0,304,1091102,1,0,425,1440,304,0.864130
9316,0.963343,0,1300,1091102,1,0,425,1440,1300,0.963343
9320,0.804511,0,202,1091104,1,0,425,1440,202,0.713333
9321,0.945493,0,890,1091104,1,0,425,1440,890,0.945493
9322,0.787149,0,185,1091105,1,0,425,1440,185,0.653333
9323,0.800000,0,201,1091105,1,0,425,1440,201,0.706667
9324,0.800752,0,202,1091105,1,0,425,1440,202,0.710000
9325,0.823920,0,237,1091105,1,0,425,1440,237,0.823920
9329,0.794776,0,204,1091107,1,0,425,1440,204,0.710000
9330,0.753968,0,188,1091174,1,0,425,1440,188,0.633333
9331,0.804416,0,253,1091174,1,0,425,1440,253,0.804416
9336,0.813953,0,280,1091176,1,0,425,1440,280,0.813953
9337,0.823204,0,298,1091176,1,0,425,1440,298,0.823204
9332,0.798479,0,199,1091175,1,0,425,1440,199,0.700000
9333,0.910774,0,530,1091175,1,0,425,1440,530,0.910774
9334,0.921598,0,612,1091175,1,0,425,1440,612,0.921598
9335,0.957050,0,1170,1091175,1,0,425,1440,1170,0.957050
9338,0.790076,0,198,1091177,1,0,425,1440,198,0.690000
9339,0.951111,0,1061,1091177,1,0,425,1440,1061,0.951111
9348,0.775665,0,199,1091181,1,0,425,1440,199,0.680000
9349,0.776515,0,200,1091181,1,0,425,1440,200,0.683333
9350,0.955904,0,1274,1091181,1,0,425,1440,1274,0.955904
9351,0.771863,0,199,1091182,1,0,425,1440,199,0.676667
9352,0.773585,0,201,1091182,1,0,425,1440,201,0.683333
9353,0.781570,0,229,1091196,1,0,425,1440,229,0.763333
9354,0.818482,0,239,1091197,1,0,425,1440,239,0.818482
9355,0.784091,0,200,1091199,1,0,425,1440,200,0.690000
9356,0.788104,0,205,1091199,1,0,425,1440,205,0.706667
9357,0.788889,0,206,1091199,1,0,425,1440,206,0.710000
9358,0.838068,0,288,1091199,1,0,425,1440,288,0.838068
9359,0.840336,0,293,1091199,1,0,425,1440,293,0.840336
9360,0.948323,0,1039,1091199,1,0,425,1440,1039,0.948323
9363,0.777358,0,201,1091201,1,0,425,1440,201,0.686667
9364,0.778196,0,202,1091201,1,0,425,1440,202,0.690000
9365,0.835655,0,295,1091201,1,0,425,1440,295,0.835655
9366,0.941468,0,944,1091201,1,0,425,1440,944,0.941468
9367,0.957977,0,1340,1091201,1,0,425,1440,1340,0.957977
9368,0.772727,0,200,1091202,1,0,425,1440,200,0.680000
9369,0.773585,0,201,1091202,1,0,425,1440,201,0.683333
9370,0.826087,0,281,1091202,1,0,425,1440,281,0.826087
9371,0.772388,0,204,1091203,1,0,425,1440,204,0.690000
9372,0.833333,0,302,1091203,1,0,425,1440,302,0.833333
9373,0.862613,0,380,1091203,1,0,425,1440,380,0.862613
9374,0.944995,0,1045,1091203,1,0,425,1440,1045,0.944995
9381,0.737705,0,180,1091206,1,0,425,1440,180,0.600000
9382,0.797468,0,252,1091206,1,0,425,1440,252,0.797468
9383,0.937622,0,962,1091206,1,0,425,1440,962,0.937622
9384,0.937143,0,811,1091207,1,0,425,1440,811,0.937143
9385,0.943123,0,903,1091207,1,0,425,1440,903,0.943123
9386,0.818770,0,245,1091208,1,0,425,1440,245,0.818770
9387,0.800000,0,221,1091209,1,0,425,1440,221,0.760000
9388,0.807432,0,232,1091209,1,0,425,1440,232,0.796667
9389,0.817891,0,249,1091209,1,0,425,1440,249,0.817891
9390,0.893058,0,469,1091209,1,0,425,1440,469,0.893058
9402,0.729258,0,165,1091214,1,0,425,1440,165,0.556667
9403,0.816024,0,273,1091214,1,0,425,1440,273,0.816024
9404,0.886029,0,480,1091214,1,0,425,1440,480,0.886029
9410,0.761194,0,204,1091216,1,0,425,1440,204,0.680000
9411,0.768116,0,212,1091216,1,0,425,1440,212,0.706667
9412,0.899054,0,570,1091216,1,0,425,1440,570,0.899054
9413,0.747706,0,154,1091217,1,0,425,1440,154,0.543333
9414,0.773663,0,179,1091217,1,0,425,1440,179,0.626667
9415,0.774590,0,180,1091217,1,0,425,1440,180,0.630000
9416,0.787645,0,195,1091217,1,0,425,1440,195,0.680000
9417,0.858974,0,326,1091217,1,0,425,1440,326,0.858974
9418,0.900362,0,488,1091217,1,0,425,1440,488,0.900362
9419,0.903339,0,505,1091217,1,0,425,1440,505,0.903339
